,Name,Age,Overall,Potential,Special,Nationality,Club
3479,Costinha,23,72,77,1899,Portugal,Vitória de Setúbal
3480,Sergio Tejera,26,72,75,1938,Spain,Gimnàstic de Tarragona
3481,C. Schulz,33,72,72,1749,Germany,SK Sturm Graz
3482,Ji Dong Won,25,72,75,1860,Korea Republic,FC Augsburg
3483,G. Espinoza,26,72,73,1959,Chile,Universidad de Chile
3484,Nuno Henrique,29,72,72,1547,Portugal,Boavista FC
3485,I. Jiménez,26,72,72,1924,Mexico,Tigres U.A.N.L.
3486,N. Martínez,28,72,72,1807,Argentina,Western Sydney Wanderers
3487,Carlos Hernández,25,72,76,1621,Spain,CD Lugo
3488,J. Torres Nilo,28,72,72,1904,Mexico,Tigres U.A.N.L.
3489,R. Métanire,26,72,73,1759,France,Stade de Reims
3491,B. Megyeri,26,72,74,1121,Hungary,SpVgg Greuther Fürth
3492,O. Vizcarrondo,32,72,72,1423,Venezuela,FC Nantes
3493,S. Riether,33,72,72,1882,Germany,FC Schalke 04
3494,L. Ardente,34,72,72,971,Argentina,San Martín de San Juan
3495,S. Koç,27,72,72,1736,Turkey,Çaykur Rizespor
3496,D. Andrade,25,72,75,1688,Colombia,Deportivo Cali
3497,L. Tomlin,27,72,72,1849,England,Bristol City
3498,C. Pellerano,34,72,72,1978,Argentina,Tiburones Rojos de Veracruz
3499,K. Möhwald,22,72,77,1876,Germany,1. FC Nürnberg
3500,S. Zuber,24,72,75,2016,Switzerland,TSG 1899 Hoffenheim
3501,M. Fenger,25,72,74,1664,Denmark,Hammarby IF
3502,L. Robles,32,72,72,1110,United States,New York Red Bulls
3503,J. van den Berg,30,72,72,1901,Netherlands,Reading
3504,B. Ecuélé Manga,27,72,72,1532,Gabon,Cardiff City
3505,M. Morrison,28,72,72,1566,England,Birmingham City
3506,G. Lanaro,30,72,72,1551,Argentina,Universidad Católica
3507,S. Arfield,27,72,72,1952,Canada,Burnley
3508,F. Aguilar,23,72,81,1535,Colombia,Atlético Nacional
3509,R. Brégerie,29,72,72,1619,France,FC Ingolstadt 04
3510,Vasco Fernandes,29,72,72,1823,Portugal,Vitória de Setúbal
3511,A. Tighadouini,23,72,77,1825,Morocco,Vitesse
3512,M. Bruno,22,72,76,1866,Belgium,RSC Anderlecht
3513,Clayton Fildeiras,32,72,72,1952,Brazil,América FC (Minas Gerais)
3514,E. Soto,35,72,72,1901,Colombia,Once Caldas
3515,Lillo,27,72,72,1801,Spain,Real Sporting de Gijón
3516,A. Abrashi,26,72,73,1909,Albania,SC Freiburg
3517,Bruno Uvini,25,72,76,1554,Brazil,Al Nassr
3518,Suso Santana,31,72,72,1918,Spain,CD Tenerife
3519,K. Németh,27,72,72,1820,Hungary,New England Revolution
3520,M. Formica,28,72,72,1805,Argentina,Newell's Old Boys
3521,Djaniny,25,72,75,1777,Cape Verde,Santos Laguna
3522,R. Lamah,28,72,72,1953,Belgium,FC Dallas
3523,Juliano Mascarinhas,32,72,72,1824,Brazil,Ponte Preta
3524,Elsinho,26,72,72,1873,Brazil,Kawasaki Frontale
3525,O. John,24,72,75,1768,Netherlands,Deportivo de La Coruña
3526,Nsue,26,72,73,1983,Equatorial Guinea,Birmingham City
3527,G. Achilier,31,72,72,1466,Ecuador,Monarcas Morelia
3528,T. Savanier,24,72,75,1911,France,Nîmes Olympique
3529,D. Di Gennaro,28,72,72,1921,Italy,Cagliari
3530,A. Forshaw,24,72,77,1862,England,Middlesbrough
3531,W. Camacho,30,72,72,1898,Uruguay,Rosario Central
3532,Leandro Vivenço,28,72,72,1822,Brazil,Vasco da Gama
3533,Roderick,25,72,75,1596,Portugal,Rio Ave FC
3534,J. Williams,22,72,77,1784,Wales,Ipswich Town
3535,A. Losilla,30,72,72,1828,France,VfL Bochum 1848
3536,M. Abdul Shafy,31,72,72,1884,Egypt,Al Ahli
3537,F. Meza,24,72,76,1580,Colombia,Tigres U.A.N.L.
3538,F. Meza,24,72,76,1580,Colombia,Tigres U.A.N.L.
3539,D. Banguero,26,72,73,1838,Colombia,Deportes Tolima
3540,B. Valdez,23,72,77,1660,Paraguay,Club América
3541,Nilsito Vilela,28,72,72,1727,Brazil,Joinville
3542,Derley,28,72,72,1803,Brazil,Jaguares de Chiapas
3543,D. Brivio,28,72,72,1871,Italy,Genoa
3544,P. Barrera,29,72,72,1855,Mexico,U.N.A.M.
3545,A. Morales,26,72,73,1938,United States,FC Ingolstadt 04
3546,L. Klostermann,20,72,84,1714,Germany,RB Leipzig
3547,G. Rodríguez,21,72,79,1753,Argentina,Club Tijuana
3548,N. Leiva,19,72,81,1715,Spain,Real Betis
3549,H. Menosse,29,72,72,1594,Uruguay,Rosario Central
3550,João Bruiñeira,28,72,72,1117,Brazil,Vitória
3551,Assis,25,72,75,1862,Brazil,SC Braga
3552,Manuel da Costa,30,72,72,1618,Morocco,Olympiacos CFP
3553,S. Kurtuluş,28,72,72,1827,Turkey,Bursaspor
3554,Crislan,24,72,76,1769,Brazil,Vegalta Sendai
3555,J. Toledo,30,72,72,1729,Argentina,Estudiantes de La Plata
3556,P. Franco,25,72,76,1847,Colombia,Millonarios FC
3557,A. Golovin,20,72,82,1922,Russia,PFC CSKA Moscow
3558,R. Jenssen,28,72,72,1966,Norway,FC Groningen
3559,A. Pérez,22,72,79,1639,Colombia,Junior FC
3560,M. Odubajo,22,72,79,1917,England,Hull City
3561,E. Arango,22,72,78,1739,Colombia,Alianza Petrolera
3562,Kim Dong Joon,21,72,78,1160,Korea Republic,Seongnam FC
3563,N. Bertolo,30,72,72,1802,Argentina,Club Atlético Banfield
3564,D. Aleksić,25,72,75,1886,Serbia,FC St. Gallen
3565,J. Murillo,20,72,82,1711,Venezuela,CD Tondela
3566,J. Hansen,31,72,72,1188,Denmark,Lyngby BK
3567,R. Alioui,24,72,76,1696,Morocco,Nîmes Olympique
3568,C. McManaman,25,72,73,1663,England,Sheffield Wednesday
3569,D. Larsson,29,72,72,1855,Sweden,Akhisar Belediyespor
3570,A. Baptiste,30,72,72,1670,England,Preston North End
3571,A. Acevedo,33,72,72,1519,Chile,CD O'Higgins
3572,Carleto Costinha,24,72,72,1833,Brazil,Fluminense
3573,P. Álvarez,32,72,72,1868,Argentina,Racing Club
3574,Ramalho,23,72,79,1676,Spain,Girona FC
3575,M. Kosanović,26,72,75,1833,Serbia,Standard de Liège
3576,F. Cerro,28,72,72,1964,Argentina,Racing Club
3577,Mauro Riboas,24,72,72,1825,Brazil,Grêmio
3578,Fábio Martins,22,72,78,1893,Portugal,GD Chaves
3579,B. Balaj,25,72,75,1595,Albania,Terek Grozny
3580,D. Texeira,25,72,74,1721,Uruguay,Vitória Guimarães
3581,De Tomás,21,72,78,1705,Spain,Real Valladolid CF
3582,B. Cristante,21,72,82,1818,Italy,Atalanta
3583,M. Sperduti,30,72,72,1704,Argentina,Club Atlético Banfield
3584,D. Mesbah,31,72,72,1943,Algeria,Crotone
3585,D. Zakaria,19,72,86,1830,Switzerland,BSC Young Boys
3586,Y. Gordillo,24,72,78,1753,Colombia,Independiente Santa Fe
3587,Michel Cruceiro,24,72,72,1898,Brazil,Santa Cruz
3588,F. Coltorti,35,72,72,1123,Switzerland,RB Leipzig
3590,R. Gómez,23,72,75,1935,Argentina,Deportivo Toluca
3591,W. Brama,29,72,72,1849,Netherlands,FC Utrecht
3592,M. Correia,27,72,73,1709,Portugal,Eintracht Braunschweig
3593,P. Mogilevets,23,72,79,1873,Russia,FC Rostov
3594,B. Santamaria,21,72,79,1868,France,Angers SCO
3595,Alex,24,72,73,1811,Portugal,Moreirense FC
3596,I. Alonso,37,72,72,1711,Uruguay,River Plate
3597,T. Didillon,20,72,85,1057,France,FC Metz
3598,Santi da Bruma,32,72,72,1938,Brazil,Atlético Paranaense
3599,Santi da Bruma,32,72,72,1938,Brazil,Atlético Paranaense
3600,A. Bouhaddouz,29,72,72,1707,Morocco,FC St. Pauli
3601,S. Tkachev,27,72,72,1796,Russia,Krylya Sovetov Samara
3602,J. Sánchez,26,72,72,1907,Mexico,Guadalajara
3603,P. Hosiner,27,72,72,1720,Austria,1. FC Union Berlin
3604,D. Selke,21,72,82,1692,Germany,RB Leipzig
3605,B. Pedretti,35,72,72,1925,France,AS Nancy Lorraine
3606,J. Henry,27,72,72,1849,England,Bolton Wanderers
3607,Thiago Alminxa,24,72,72,1744,Brazil,Botafogo
3608,T. Matton,30,72,72,1814,Belgium,KAA Gent
3609,B. İrtegün,32,72,72,1776,Turkey,Medipol Başakşehir FK
3610,Guedes,29,72,72,1794,Portugal,Rio Ave FC
3611,B. Marshall,24,72,75,1947,England,Wolverhampton Wanderers
3612,S. Bassong,29,72,72,1591,Cameroon,Norwich City
3613,Douglas,25,72,73,1952,Brazil,Real Sporting de Gijón
3614,M. Malyshev,23,72,79,1923,Ukraine,Shakhtar Donetsk
3615,M. Gajić,20,72,78,1853,Serbia,FC Girondins de Bordeaux
3616,D. Álvarez,34,72,72,1715,Colombia,La Equidad
3617,V. Regini,25,72,73,1693,Italy,Sampdoria
3618,Bruno Saltor,35,72,72,1838,Spain,Brighton & Hove Albion
3619,Juan Cala,26,72,74,1801,Spain,Getafe CF
3620,W. Dutoit,27,72,74,1163,France,KV Oostende
3621,Cristian Lodeira,24,72,72,1762,Brazil,Cruzeiro
3622,M. Ardemagni,29,72,72,1648,Italy,Avellino
3623,A. Pearce,27,72,72,1453,Republic of Ireland,Derby County
3624,E. Imorou,27,72,72,1912,Benin,Stade Malherbe Caen
3625,L. Unnerstall,25,72,74,1033,Germany,Fortuna Düsseldorf
3626,F. Falco,24,72,77,1748,Italy,Benevento
3627,A. Gadzhibekov,26,72,74,1789,Russia,Krylya Sovetov Samara
3628,M. Ciani,32,72,72,1426,France,FC Lorient
3629,O. Lewicki,23,72,75,1876,Sweden,Malmö FF
3630,Y. Ait Bennasser,19,72,82,1876,Morocco,AS Nancy Lorraine
3631,Walter Silvieiro,24,72,72,1798,Brazil,Figueirense
3632,A. Kravets,27,72,72,1706,Ukraine,Granada CF
3633,T. Pukki,26,72,73,1662,Finland,Brøndby IF
3634,Z. Tomašević,26,72,72,1870,Montenegro,KV Oostende
3635,D. Álvarez,21,72,79,1748,Mexico,Club Atlas
3636,T. Elphick,28,72,72,1558,England,Aston Villa
3637,N. Gyömbér,23,72,77,1354,Slovakia,Terek Grozny
3638,B. Sako,28,72,72,1912,Mali,Crystal Palace
3639,Cauê,27,72,72,1906,Brazil,Omiya Ardija
3640,D. Dąbrowski,23,72,76,1874,Poland,Cracovia
3641,M. Ozdoev,23,72,80,1959,Russia,Terek Grozny
3642,Iván López,22,72,79,1910,Spain,Levante UD
3643,J. Barrera,20,72,82,1803,Colombia,Junior FC
3644,L. Wallace,28,72,72,1856,Scotland,Rangers FC
3645,E. Pisano,29,72,72,1835,Italy,Hellas Verona
3646,C. Schindler,26,72,75,1561,Germany,Huddersfield Town
3647,D. Marney,32,72,72,1983,England,Burnley
3648,C. Aquino,24,72,74,1835,Argentina,Belgrano de Córdoba
3649,S. Fletcher,29,72,72,1737,Scotland,Sheffield Wednesday
3650,M. Diallo,30,72,72,1807,Senegal,En Avant de Guingamp
3651,S. Medojević,25,72,75,1824,Serbia,Eintracht Frankfurt
3652,T. Derijck,29,72,72,1691,Belgium,SV Zulte-Waregem
3653,M. Cassani,32,72,72,1911,Italy,Bari
3654,Y. Endo,36,72,72,1974,Japan,Gamba Osaka
3655,P. Toranzo,34,72,72,1898,Argentina,Club Atlético Huracán
3656,C. Gruezo,21,72,79,1803,Ecuador,FC Dallas
3657,E. Kace,22,72,75,1971,Albania,PAOK
3658,K. Lasagna,23,72,77,1668,Italy,Carpi
3661,J. Boga,19,72,82,1873,Ivory Coast,Granada CF
3662,J. Kana-Biyik,26,72,73,1597,Cameroon,Kayserispor
3663,R. Zobnin,22,72,82,1825,Russia,Spartak Moscow
3665,J. Kappelhof,25,72,74,1720,Netherlands,Chicago Fire
3666,J. Bottinelli,31,72,72,1566,Argentina,Arsenal de Sarandí
3667,J. Flum,28,72,72,1848,Germany,FC St. Pauli
3668,M. Riemann,27,72,73,1280,Germany,VfL Bochum 1848
3669,I. Diomandé,23,72,77,1848,Ivory Coast,Stade Malherbe Caen
3670,D. Torbinskiy,32,72,72,2017,Russia,FC Krasnodar
3671,M. Škriniar,21,72,80,1643,Slovakia,Sampdoria
3672,C. Martin,27,72,72,1816,Scotland,Fulham
3673,N. Boilesen,24,72,76,1832,Denmark,FC København
3674,S. Ben Youssef,27,72,73,1611,Tunisia,Stade Malherbe Caen
3675,R. Loé,27,72,72,1601,Cameroon,CA Osasuna
3676,C. Biraghi,23,72,77,1882,Italy,Pescara
3677,Hernán,25,72,75,1830,Spain,UD Las Palmas
3678,A. Biyogo Poko,23,72,77,1944,Gabon,Kardemir Karabükspor
3679,David Navarro,36,72,72,1557,Spain,AD Alcorcón
3680,M. Thiam,23,72,76,1764,Senegal,Empoli
3681,J. Jeanvier,23,72,77,1663,France,Stade de Reims
3682,Aketxe,22,72,79,1879,Spain,Cádiz CF
3683,Alex Berenguer,20,72,82,1927,Spain,CA Osasuna
3684,J. Augustin,19,72,81,1650,France,Paris Saint-Germain
3685,D. Moor,32,72,72,1739,United States,Toronto FC
3686,B. Kısa,33,72,72,1911,Turkey,Bursaspor
3687,G. Shibasaki,24,72,77,1972,Japan,CD Tenerife
3688,José Mari,28,72,72,1905,Spain,Cádiz CF
3689,J. Morávek,26,72,73,1891,Czech Republic,FC Augsburg
3690,T. Burlak,26,72,75,1701,Russia,Rubin Kazan
3691,J. Grealish,20,72,81,1704,England,Aston Villa
3692,I. Cissé,22,72,78,1890,Belgium,Standard de Liège
3693,Alberto Martín,27,72,73,1762,Spain,CD Leganés
3694,C. Riaño,27,72,72,1725,Argentina,Club Necaxa
3695,B. Castro,33,72,72,1108,Belgium,Heracles Almelo
3696,A. Kali,25,72,74,1894,Morocco,Willem II
3697,C. Günter,23,72,75,1842,Germany,SC Freiburg
3698,Unai López,20,72,79,1931,Spain,CD Leganés
3699,M. Pugh,29,72,72,1821,England,Bournemouth
3700,J. Cétout,28,72,72,1857,France,AS Nancy Lorraine
3701,T. Strakosha,21,72,82,1094,Albania,Lazio
3702,Wanderson,21,72,80,1688,Brazil,FC Red Bull Salzburg
3703,F. Mendy,27,72,72,1709,Guinea Bissau,Jeju United FC
3704,T. Abraham,18,72,85,1654,England,Bristol City
3705,G. Cioni,32,72,72,1747,France,Sporting Club de Bastia
3706,M. Rzatkowski,26,72,73,1930,Germany,FC Red Bull Salzburg
3707,M. Le Bihan,26,72,73,1807,France,OGC Nice
3708,E. Salli,23,72,76,1831,Cameroon,1. FC Nürnberg
3709,C. Villagra,30,72,72,1874,Argentina,Rosario Central
3710,T. Sekine,21,72,79,1644,Japan,Urawa Red Diamonds
3711,R. Sigurðsson,30,72,72,1659,Iceland,Fulham
3712,C. Gülselam,28,72,72,1768,Turkey,Kardemir Karabükspor
3713,Errasti,28,72,72,1711,Spain,Spezia
3714,B. Perlaza,24,72,75,1724,Colombia,Independiente Santa Fe
3715,Carmona,28,72,72,1876,Spain,Real Sporting de Gijón
3716,A. Ignjovski,25,72,74,1876,Serbia,SC Freiburg
3717,D. Marcq,27,72,72,1761,France,Sporting de Charleroi
3718,D. da Costa,22,72,77,1875,Germany,Bayer 04 Leverkusen
3719,S. Gigot,22,72,78,1653,France,KAA Gent
3720,Jonas Damasto,32,72,72,1723,Brazil,Figueirense
3721,Jonas Damasto,32,72,72,1723,Brazil,Figueirense
3722,R. Fernández,31,72,72,1965,Argentina,Colo-Colo
3723,M. Rodríguez,21,72,79,1836,Chile,Cruz Azul
3724,M. Büchel,25,72,75,1899,Liechtenstein,Empoli
3725,B. Oviedo,26,72,73,1968,Costa Rica,Sunderland
3726,R. Fraser,22,72,80,1829,Scotland,Bournemouth
3727,W. Morelo,29,72,72,1873,Colombia,Independiente Santa Fe
3728,L. Pico,24,72,78,1820,Colombia,Junior FC
3729,Salva Sevilla,32,72,72,1814,Spain,RCD Espanyol
3730,M. Schneuwly,31,72,72,1823,Switzerland,FC Luzern
3731,P. McNair,21,72,81,1786,Northern Ireland,Sunderland
3732,D. Rodríguez,21,72,81,1811,Colombia,Atlético Bucaramanga
3733,R. Ibarra,25,72,73,1882,Ecuador,Club América
3734,L. Acosta,22,72,75,1818,Argentina,DC United
3735,G. Cimirot,23,72,79,1916,Bosnia Herzegovina,PAOK
3736,A. Vršajevič,30,72,72,1932,Bosnia Herzegovina,Osmanlıspor
3737,H. Bazile,26,72,72,1776,France,Stade Malherbe Caen
3738,K. Wilczek,28,72,72,1771,Poland,Brøndby IF
3739,R. Utsiev,28,72,72,1820,Russia,Terek Grozny
3740,Pelegrín,37,72,72,1630,Spain,Elche CF
3741,M. Turner,32,72,72,1424,England,Norwich City
3742,Joshuando Sá,32,72,72,1767,Brazil,Palmeiras
3743,Nuno Reis,25,72,76,1807,Portugal,Panathinaikos FC
3744,Hélder Lopes,27,72,72,1895,Portugal,UD Las Palmas
3745,L. Augustinsson,22,72,81,1962,Sweden,FC København
3746,M. Muñoz,36,72,72,1118,Mexico,Jaguares de Chiapas
3747,F. Giefer,26,72,74,1139,Germany,Bristol City
3748,J. Tarkowski,23,72,77,1735,England,Burnley
3749,M. Sylla,22,72,78,1775,Senegal,KAS Eupen
3750,D. Guzman,26,72,73,1919,Costa Rica,Portland Timbers
3751,L. Kozák,27,72,72,1621,Czech Republic,Aston Villa
3752,Juan Dominguez,26,72,73,1877,Spain,RCD Mallorca
3753,David Costas,21,72,77,1698,Spain,Real Oviedo
3754,D. Avdijaj,19,72,84,1727,Kosovo,FC Schalke 04
3755,Jeff Meirson,24,72,75,1887,Brazil,Ponte Preta
3756,W. Weghorst,23,72,76,1630,Netherlands,AZ Alkmaar
3757,Amilton,26,72,72,1755,Brazil,TSV 1860 München
3758,A. Abdi,29,72,72,1909,Switzerland,Sheffield Wednesday
3759,Edgar Badía,24,72,78,1078,Spain,CF Reus Deportiu
3760,K. Stewart,22,72,78,1825,England,Liverpool
3761,I. Chochev,23,72,78,1867,Bulgaria,Palermo
3762,G. Voboril,29,72,72,1652,Argentina,Newell's Old Boys
3763,Kim Jong Woo,22,72,76,1818,Korea Republic,Suwon Samsung Bluewings
3764,Duda,36,72,72,1865,Portugal,Málaga CF
3765,J. Hamad,25,72,73,1847,Sweden,Hammarby IF
3766,V. Wormgoor,27,72,73,1653,Netherlands,SK Brann
3767,Albizua,27,72,73,1647,Spain,UCAM Murcia CF
3768,A. Al-Habsi,34,72,72,1211,Oman,Reading
3769,An Hyeon Beom,21,72,80,1788,Korea Republic,Jeju United FC
3770,T. Werner,30,72,72,1945,Germany,VfB Stuttgart
3771,W. Montoya,22,72,78,1778,Argentina,Sevilla FC
3772,F. Boeckx,29,72,72,1196,Belgium,RSC Anderlecht
3773,K. Onisiwo,24,72,75,1760,Austria,1. FSV Mainz 05
3774,A. Cissokho,28,72,72,1882,France,Olympiacos CFP
3775,N. Calderón,27,72,72,1960,Mexico,Guadalajara
3776,I. Cissokho,31,72,72,1946,Senegal,Angers SCO
3777,Shin Hwa Yong,33,72,72,1113,Korea Republic,Suwon Samsung Bluewings
3778,Rui Silva,22,72,78,1102,Portugal,Granada CF
3779,B. Berisha,24,72,75,1715,Kosovo,Terek Grozny
3780,M. Duhamel,31,72,72,1715,France,Le Havre AC
3781,A. King,27,72,72,1923,Wales,Leicester City
3782,A. King,27,72,72,1923,Wales,Leicester City
3783,A. Jali,26,72,73,1948,South Africa,KV Oostende
3784,K. Overmeire,30,72,72,1867,Belgium,Sporting Lokeren
3785,H. Campagnaro,36,72,72,1653,Argentina,Pescara
3786,P. Granoche,32,72,72,1745,Uruguay,Spezia
3787,T. Cahill,36,72,72,1917,Australia,Melbourne City FC
3788,Mattheus Oliveira,21,72,79,1910,Brazil,Estoril Praia
3789,A. Elis,20,72,80,1790,Honduras,Houston Dynamo
3790,C. Rodríguez,27,72,73,1175,Mexico,Monarcas Morelia
3791,F. Jungwirth,27,72,73,1725,Germany,San Jose Earthquakes
3792,H. Arıkan,33,72,72,1123,Turkey,Osmanlıspor
3793,D. Rodríguez,26,72,73,1870,Uruguay,Independiente
3794,L. Lacroix,24,72,77,1704,Switzerland,AS Saint-Étienne
3795,S. De Witte,28,72,72,1873,Belgium,KV Mechelen
3796,N. McGinn,28,72,72,1793,Northern Ireland,GwangJu FC
3797,Fuentes,26,72,73,1770,Spain,CA Osasuna
3798,B. Johnson,29,72,72,2037,England,Derby County
3799,K. Acosta,20,72,80,2039,United States,FC Dallas
3800,D. Gray,20,72,84,1668,England,Leicester City
3801,Mauro Cildinho,32,72,72,1860,Brazil,Internacional
3802,Kwoun Sun Tae,31,72,72,1206,Korea Republic,Kashima Antlers
3803,J. Ikoko,22,72,77,1728,DR Congo,En Avant de Guingamp
3804,M. Dmitrović,24,72,75,1175,Serbia,AD Alcorcón
3805,G. Mesto,34,72,72,1932,Italy,Panathinaikos FC
3806,P. Max,22,72,77,1847,Germany,FC Augsburg
3807,Danilo,24,72,75,1876,Brazil,TSG 1899 Hoffenheim
3808,M. Etame,27,72,72,1888,Cameroon,Antalyaspor
3809,Dorca,33,72,72,1795,Spain,Elche CF
3810,Gonçalo Brandão,29,72,72,1666,Portugal,Estoril Praia
3811,D. Viera,25,72,76,1378,Paraguay,Godoy Cruz
3812,Silvosinho,32,72,72,1828,Brazil,Santa Cruz
3813,J. Lascelles,22,72,80,1543,England,Newcastle United
3814,M. Aguirregaray,27,72,72,1941,Uruguay,Estudiantes de La Plata
3815,J. Sánchez Miño,26,72,73,2022,Argentina,Independiente
3816,L. Blanchard,28,72,72,1450,Italy,Brescia
3817,N. Rimando,37,72,72,1242,United States,Real Salt Lake
3818,Ángel,29,72,72,1745,Spain,Real Zaragoza
3819,M. Samudio,29,72,72,1951,Paraguay,Club América
3820,M. Martin,28,72,72,1846,France,Dijon FCO
3821,L. Melano,23,72,78,1799,Argentina,Portland Timbers
3822,R. Almer,32,72,72,1114,Austria,FK Austria Wien
3823,R. Baca,26,72,73,1910,Mexico,Cruz Azul
3824,R. Delgado,26,72,73,1954,Argentina,Defensa y Justicia
3825,J. Wiland,35,72,72,1044,Sweden,Hammarby IF
3826,O. Zinchenko,19,72,83,1896,Ukraine,PSV
3827,Rincón,29,72,72,1503,Brazil,ESTAC Troyes
3828,D. Novaretti,31,72,72,1408,Argentina,Club León
3829,B. Bianchi,27,72,72,1612,Argentina,Atlético Tucumán
3830,M. Pisano,24,72,75,1747,Argentina,Club Tijuana
3831,B. Rienstra,26,72,73,1931,Netherlands,AZ Alkmaar
3832,M. Vrančić,27,72,72,1850,Bosnia Herzegovina,SV Darmstadt 98
3833,J. Callsen-Bracker,31,72,72,1625,Germany,FC Augsburg
3834,Sanaldo Caiado,28,72,72,1597,Brazil,São Paulo
3835,Sin Jin Ho,27,72,72,1861,Korea Republic,Sangju Sangmu FC
3836,G. Thorne,23,72,79,1871,England,Derby County
3837,Sami,27,72,72,1820,Guinea Bissau,FC Arouca
3839,M. Vilotić,29,72,72,1701,Serbia,Grasshopper Club Zürich
3840,M. de Ligt,16,72,87,1816,Netherlands,Ajax
3841,C. Sapong,27,72,72,1809,United States,Philadelphia Union
3842,B. Mechele,23,72,77,1626,Belgium,Sint-Truidense VV
3843,B. Mechele,23,72,77,1626,Belgium,Sint-Truidense VV
3844,S. Hutchinson,26,72,73,1836,England,Sheffield Wednesday
3845,Toquero,31,72,72,1891,Spain,Deportivo Alavés
3846,N. Bitton,24,72,74,1762,Israel,Celtic
3847,Óscar Plano,25,72,73,1815,Spain,AD Alcorcón
3848,A. Søderlund,28,72,72,1739,Norway,AS Saint-Étienne
3849,Hervías,23,72,77,1702,Spain,Elche CF
3850,Pombaxinho,32,72,72,1615,Brazil,Avaí FC
3851,V. Bernárdez,34,72,72,1791,Honduras,San Jose Earthquakes
3852,L. Ceppitelli,26,72,74,1448,Italy,Cagliari
3853,S. Peeters,24,72,75,1933,Belgium,Sint-Truidense VV
3854,N. Domingo,31,72,72,1892,Argentina,River Plate
3855,Nuno Coelho,28,72,72,1769,Portugal,FC Arouca
3856,S. Dubarbier,30,72,72,1981,Argentina,Estudiantes de La Plata
3857,L. Cavanda,25,72,75,1946,Belgium,Galatasaray SK
3858,Patrick,25,72,75,1836,Brazil,Clube Sport Marítimo
3859,D. Yedlin,22,72,79,1905,United States,Newcastle United
3860,D. Luckassen,20,72,79,1942,Netherlands,AZ Alkmaar
3861,R. Cota,28,72,72,1219,Mexico,Guadalajara
3862,M. Jarvis,30,72,72,1794,England,Norwich City
3863,M. Samassa,26,72,73,1099,Mali,ESTAC Troyes
3864,Héctor Yuste,28,72,73,1844,Spain,RCD Mallorca
3865,T. Hemed,29,72,72,1726,Israel,Brighton & Hove Albion
3866,J. Hyka,28,72,72,1741,Albania,San Jose Earthquakes
3867,I. Hajrović,24,72,73,1902,Bosnia Herzegovina,SV Werder Bremen
3868,A. Wooten,26,72,72,1783,United States,SV Sandhausen
3869,A. Solari,24,72,74,1866,Argentina,Estudiantes de La Plata
3870,P. Galdames,19,72,85,1914,Chile,Unión Española
3871,C. Roldan,21,72,79,1981,United States,Seattle Sounders FC
3873,O. Kharbin,22,72,78,1757,Syria,Al Hilal
3874,Ailtio Coelho,28,72,72,1555,Brazil,Botafogo
3875,Gelson Dala,19,72,83,1774,Angola,Sporting CP
3876,B. Mensah,21,72,80,1886,Ghana,Vitória Guimarães
3877,M. Higashiguchi,30,72,72,1025,Japan,Gamba Osaka
3878,T. Serero,26,72,73,1830,South Africa,Ajax
3879,Pere Pons,23,72,79,1830,Spain,Girona FC
3880,Tiago Silva,23,72,79,1861,Portugal,CD Feirense
3881,M. Güven,28,72,72,1911,Turkey,Osmanlıspor
3882,J. Hogg,27,72,72,1872,England,Huddersfield Town
3883,L. Advíncula,26,72,73,2036,Peru,Tigres U.A.N.L.
3884,Denaldo Carneiro,28,72,72,1638,Brazil,Vasco da Gama
3885,A. Hansen,26,72,74,1187,Norway,Rosenborg BK
3886,I. Cofie,25,72,75,1975,Ghana,Genoa
3887,L. Ariaudo,27,72,73,1569,Italy,Frosinone
3888,F. Sánchez,26,72,73,1895,Argentina,Estudiantes de La Plata
3889,L. Immers,30,72,72,1944,Netherlands,Club Brugge KV
3890,C. Pasquato,26,72,72,1737,Italy,Krylya Sovetov Samara
3891,Camilo,27,72,72,1883,Brazil,Querétaro
3892,S. Kitsiou,22,72,77,1884,Greece,PAOK
3893,D. Colotto,35,72,72,1728,Argentina,Quilmes Atlético Club
3894,W. Bou,22,72,79,1707,Argentina,Boca Juniors
3895,Luso,31,72,72,1867,Spain,Córdoba CF
3896,L. Lollo,25,72,75,1924,Italy,Carpi
3897,Lee Ho Seung,26,72,72,1034,Korea Republic,Jeonnam Dragons
3898,F. Ben Khalfallah,33,72,72,1819,Tunisia,Melbourne Victory
3899,I. Damonte,34,71,71,1892,Argentina,Estudiantes de La Plata
3900,A. Dioussé,18,71,83,1818,Senegal,Empoli
3901,Amaya,33,71,71,1429,Spain,Rayo Vallecano
3902,A. Olanare,22,71,76,1748,Nigeria,PFC CSKA Moscow
3903,H. Habibou,29,71,71,1680,Central African Rep.,Racing Club de Lens
3904,H. Habibou,29,71,71,1680,Central African Rep.,Racing Club de Lens
3905,E. Echiéjilé,28,71,71,1916,Nigeria,Real Sporting de Gijón
3906,S. Šćepović,26,71,72,1724,Serbia,Getafe CF
3907,Diogo Amado,26,71,72,1938,Portugal,Estoril Praia
3908,J. Cabezas,25,71,72,1761,Colombia,Houston Dynamo
