,Name,Age,Overall,Potential,Special,Nationality,Club
1904,G. Konan,22,75,81,1913,Ivory Coast,Stade de Reims
1905,J. Bowen,21,75,83,1892,England,Hull City
1906,S. Mounié,23,75,82,1830,Benin,Huddersfield Town
1907,P. Capelle,31,75,75,2081,France,Angers SCO
1908,T. Davies,20,75,83,1927,England,Everton
1909,N. Dirar,32,75,75,1941,Morocco,Fenerbahçe SK
1910,J. Toornstra,29,75,75,2008,Netherlands,Feyenoord
1911,S. Larsson,25,75,76,1871,Sweden,Feyenoord
1912,A. Boruc,38,75,75,1167,Poland,Bournemouth
1913,F. Santander,27,75,76,1823,Paraguay,Bologna
1914,S. Dewaest,27,75,77,1537,Belgium,KRC Genk
1915,Eraso,28,75,75,1920,Spain,CD Leganés
1917,J. Kluivert,19,75,86,1871,Netherlands,Roma
1918,H. Ayala,31,75,75,1776,Mexico,Tigres U.A.N.L.
1919,M. Konaté,25,75,78,1711,Senegal,Amiens SC
1920,B. Valdez,25,75,77,1681,Paraguay,Club América
1921,D. Rolán,25,75,78,1914,Uruguay,Deportivo Alavés
1922,Galeno,20,75,85,1833,Brazil,Rio Ave FC
1923,I. Kahveci,22,75,80,1992,Turkey,Medipol Başakşehir FK
1924,J. Ayew,26,75,75,1958,Ghana,Crystal Palace
1925,P. Foden,18,75,90,1873,England,Manchester City
1926,T. Foket,23,75,80,1987,Belgium,Stade de Reims
1927,J. Mikel,31,75,75,1873,Nigeria,Middlesbrough
1928,Manuel da Costa,32,75,75,1635,Morocco,Al Ittihad
1929,A. Roa,25,75,78,1904,Colombia,Club Atlético Huracán
1930,R. Thomas,30,75,75,1587,France,Angers SCO
1931,A. El Khayati,29,75,75,1914,Netherlands,ADO Den Haag
1932,Cucurella,19,75,84,1923,Spain,SD Eibar
1933,Chema Rodríguez,26,75,78,1833,Spain,Levante UD
1934,P. Gazzaniga,26,75,78,1363,Argentina,Tottenham Hotspur
1935,Dani Rochelinhas,26,75,75,1815,Brazil,Chapecoense
1936,Sandro,22,75,81,1855,Spain,Real Sociedad
1937,L. Deaux,29,75,75,1832,France,En Avant de Guingamp
1938,P. Pekarík,31,75,75,1814,Slovakia,Hertha BSC
1939,Ximo Navarro,28,75,75,1910,Spain,Deportivo Alavés
1940,Cássio,37,75,75,1165,Brazil,Al Taawoun
1941,R. van Wolfswinkel,29,75,75,1869,Netherlands,FC Basel 1893
1942,Fábio Martins,24,75,78,1985,Portugal,SC Braga
1943,S. Mitrović,28,75,76,1571,Serbia,RC Strasbourg Alsace
1944,O. Idrissi,22,75,82,1871,Morocco,AZ Alkmaar
1945,M. Rits,24,75,78,1981,Belgium,Club Brugge KV
1946,S. Deli,26,75,78,1808,Ivory Coast,SK Slavia Praha
1947,M. Diamé,31,75,75,2033,Senegal,Newcastle United
1948,H. Traoré,26,75,76,1970,Mali,Stade Rennais FC
1949,Toni Villa,23,75,81,1829,Spain,Real Valladolid CF
1950,G. Til,20,75,82,1945,Netherlands,AZ Alkmaar
1951,K. Akpoguma,23,75,81,1709,Germany,Hannover 96
1952,K. Akpoguma,23,75,81,1709,Germany,Hannover 96
1953,E. Moretti,37,75,75,1568,Italy,Torino
1954,H. Behrens,28,75,75,2013,Germany,1. FC Nürnberg
1955,Y. Karamoh,19,75,84,1806,France,FC Girondins de Bordeaux
1956,V. Ignatiev,31,75,75,2017,Russia,Lokomotiv Moscow
1957,R. Özcan,34,75,75,1169,Austria,Bayer 04 Leverkusen
1958,A. Donnarumma,27,75,75,1826,Italy,Brescia
1959,F. Marchetti,35,75,75,1222,Italy,Genoa
1960,K. Théophile-Catherine,28,75,76,1873,France,Dinamo Zagreb
1961,C. McGregor,25,75,78,2026,Scotland,Celtic
1962,V. Buyalskyi,25,75,78,1888,Ukraine,Dynamo Kyiv
1963,V. Eysseric,26,75,75,1909,France,FC Nantes
1964,S. Sturaro,25,75,78,2091,Italy,Genoa
1965,A. Duncan,25,75,78,2025,Ghana,Sassuolo
1966,Marlon,22,75,82,1770,Brazil,Sassuolo
1967,S. Kalu,20,75,86,1808,Nigeria,FC Girondins de Bordeaux
1968,J. Tavernier,26,75,76,2084,England,Rangers FC
1969,W. McKennie,19,75,85,2012,United States,FC Schalke 04
1970,M. Isla,30,75,75,2020,Chile,Fenerbahçe SK
1971,R. Skov,22,75,83,2008,Denmark,FC København
1972,Thiago Maia,21,75,82,1927,Brazil,LOSC Lille
1973,Aleñá,20,75,87,1918,Spain,FC Barcelona
1974,J. Brenet,24,75,77,1779,Netherlands,TSG 1899 Hoffenheim
1975,J. Bednarek,22,75,83,1553,Poland,Southampton
1976,J. Urretaviscaya,28,75,75,1870,Uruguay,Monterrey
1977,Ruben Lima,28,75,75,1971,Portugal,Moreirense FC
1978,Y. Abdelhamid,30,75,75,1581,Morocco,Stade de Reims
1979,Pablo Maffeo,20,75,83,1906,Spain,VfB Stuttgart
1980,J. Barrera,22,75,84,1855,Colombia,Rosario Central
1981,D. Bouanga,23,75,79,1822,Gabon,Nîmes Olympique
1982,M. Yoshida,29,75,75,1717,Japan,Southampton
1983,D. Cataldi,23,75,79,2010,Italy,Lazio
1984,A. Briançon,23,75,79,1776,France,Nîmes Olympique
1985,N. Etheridge,28,75,77,1214,Philippines,Cardiff City
1986,J. Fernandes,29,75,75,1896,Chile,Alanyaspor
1987,Martín,22,75,80,1708,Spain,Deportivo Alavés
1988,D. N'Doye,33,75,75,1856,Senegal,FC København
1989,Tiago Pinto,30,75,75,2025,Portugal,MKE Ankaragücü
1990,C. Chambers,23,75,80,1852,England,Fulham
1991,G. Shoji,25,75,80,1713,Japan,Toulouse Football Club
1992,I. Sangaré,20,75,85,2015,Ivory Coast,Toulouse Football Club
1993,L. Rigoni,33,75,75,1974,Italy,Parma
1994,M. Krmenčík,25,75,78,1733,Czech Republic,Viktoria Plzeň
1996,K. Stafylidis,24,75,78,2022,Greece,FC Augsburg
1997,J. Haberer,24,75,78,1919,Germany,SC Freiburg
1998,E. Ávila,24,75,80,1918,Argentina,SD Huesca
1999,J. Campbell,26,75,76,1975,Costa Rica,Club León
2000,Merino,22,75,84,1964,Spain,Real Sociedad
2001,S. Missiroli,32,75,75,1931,Italy,SPAL
2002,M. Veljković,22,75,81,1665,Serbia,SV Werder Bremen
2003,V. Guzmán,23,75,80,2036,Mexico,Pachuca
2004,D. Biseswar,30,75,75,1835,Netherlands,PAOK
2005,E. Mas,29,75,75,2018,Argentina,Boca Juniors
2006,A. Lennon,31,75,75,1887,England,Burnley
2007,G. Montiel,21,75,82,1898,Argentina,River Plate
2008,Borja Valle,25,75,78,1878,Spain,Deportivo de La Coruña
2009,Zeca,29,75,75,2016,Greece,FC København
2010,D. Gosling,28,75,75,1964,England,Bournemouth
2011,Ricardo Ferreira,25,75,78,1508,Portugal,SC Braga
2012,Hernâni,26,75,75,1793,Portugal,FC Porto
2013,Hernâni,26,75,75,1793,Portugal,FC Porto
2014,J. Alonso,25,75,80,1839,Paraguay,Boca Juniors
2015,C. Davies,33,75,75,1586,England,Derby County
2016,S. Serdar,21,75,82,1938,Germany,FC Schalke 04
2017,M. Wakaso,27,75,75,2108,Ghana,Deportivo Alavés
2019,Kaíquão Castro,34,75,75,1113,Brazil,Fluminense
2021,S. Grytebust,28,75,75,1151,Norway,Odense Boldklub
2022,P. Hurtado,27,75,75,1916,Peru,Atiker Konyaspor
2023,Melero,24,75,81,2003,Spain,SD Huesca
2024,O. Murillo,30,75,75,1643,Colombia,Pachuca
2025,O. Onazi,25,75,78,2047,Nigeria,Trabzonspor
2026,C. Günter,25,75,76,1905,Germany,SC Freiburg
2027,I. Amadou,25,75,80,1831,France,Sevilla FC
2028,S. McTominay,21,75,83,1908,Scotland,Manchester United
2029,M. Antenucci,33,75,75,1874,Italy,SPAL
2030,K. Mbodji,28,75,75,1745,Senegal,RSC Anderlecht
2031,B. Sarr,26,75,76,2012,France,Olympique de Marseille
2032,T. Abraham,20,75,85,1702,England,Aston Villa
2033,B. Pearson,23,75,81,1881,England,Preston North End
2034,F. Niederlechner,27,75,75,1813,Germany,SC Freiburg
2035,B. Kamara,18,75,88,1818,France,Olympique de Marseille
2036,D. Brasanac,26,75,76,1951,Serbia,Deportivo Alavés
2037,M. Sarr,19,75,84,1896,France,OGC Nice
2038,S. İnan,33,75,75,1981,Turkey,Galatasaray SK
2039,C. Maggio,36,75,75,2055,Italy,Benevento
2040,F. Magnanelli,33,75,75,1896,Italy,Sassuolo
2041,J. Figal,24,75,81,1800,Argentina,Independiente
2042,Mosquera,30,75,75,1931,Spain,Deportivo de La Coruña
2043,R. Ibarra,27,75,75,1938,Ecuador,Club América
2045,F. Helander,25,75,77,1557,Sweden,Bologna
2046,Rubén Castro,37,75,75,1842,Spain,UD Las Palmas
2047,W. Hoedt,24,75,79,1702,Netherlands,RC Celta
2048,A. Romao,34,75,75,1902,Togo,Stade de Reims
2049,F. Montero,30,75,75,1980,Colombia,Vancouver Whitecaps FC
2050,P. Hetemaj,31,75,75,2105,Finland,Chievo Verona
2051,J. Vázquez,30,75,75,1932,Mexico,Santos Laguna
2052,Sequeira,27,75,75,1962,Portugal,SC Braga
2053,M. Gulde,27,75,75,1732,Germany,SC Freiburg
2054,F. Jara,29,75,75,1852,Argentina,Pachuca
2055,S. Francis,33,75,75,1787,England,Bournemouth
2056,V. Lazaro,22,75,80,2077,Austria,Hertha BSC
2057,L. Miranda,24,75,80,2012,Argentina,Defensa y Justicia
2058,Lafortiscinho,26,75,75,1982,Brazil,Botafogo
2059,D. Boyata,27,75,77,1623,Belgium,Celtic
2060,Rodrigo Ely,24,75,79,1519,Brazil,Deportivo Alavés
2061,M. Vorm,34,75,75,1272,Netherlands,Tottenham Hotspur
2062,A. Martín Arias,25,75,80,1204,Argentina,Gimnasia y Esgrima La Plata
2063,B. Oczipka,29,75,75,1982,Germany,FC Schalke 04
2064,Y. Sankharé,28,75,75,2013,Senegal,FC Girondins de Bordeaux
2065,S. Bell,26,75,76,1629,Germany,1. FSV Mainz 05
2066,F. Uduokhai,20,75,82,1653,Germany,VfL Wolfsburg
2067,R. Gosens,23,75,80,2041,Germany,Atalanta
2068,G. Herrera,26,75,78,1189,Argentina,Club Atlético Talleres
2069,A. Elis,22,75,82,1846,Honduras,Houston Dynamo
2070,M. Fernández,32,75,75,1989,Chile,Junior FC
2071,D. Rodríguez,28,75,75,1923,Uruguay,Club Tijuana
2072,Kwon Chang Hoon,24,75,79,1947,Korea Republic,Dijon FCO
2073,C. Taylor,24,75,78,1965,England,Burnley
2074,C. Taylor,24,75,78,1965,England,Burnley
2075,T. Kędziora,24,75,80,1856,Poland,Dynamo Kyiv
2076,D. Gray,22,75,82,1806,England,Leicester City
2077,M. Leckie,27,75,75,1967,Australia,Hertha BSC
2078,L. Quiñones,27,75,75,1804,Colombia,Tigres U.A.N.L.
2079,L. Rodríguez,21,75,84,1874,Argentina,DC United
2080,K. Vermeer,32,75,75,1334,Netherlands,Feyenoord
2081,Fran Beltrán,19,75,83,1939,Spain,RC Celta
2082,F. Kainz,25,75,76,1846,Austria,1. FC Köln
2083,A. Surman,31,75,75,1939,England,Bournemouth
2084,M. Pavlović,28,75,75,1696,Croatia,Angers SCO
2085,S. Dann,31,75,75,1500,England,Crystal Palace
2086,S. Sensi,22,75,80,1954,Italy,Sassuolo
2087,Jovane Cabral,20,75,84,1898,Cape Verde,Sporting CP
2088,J. Ferri,26,75,76,1989,France,Nîmes Olympique
2089,M. Diagne,26,75,76,1598,Senegal,Galatasaray SK
2090,Zaldúa,26,75,78,1725,Spain,Real Sociedad
2091,A. Umar,23,75,80,1938,Nigeria,Çaykur Rizespor
2092,O. Zinchenko,21,75,84,2073,Ukraine,Manchester City
2093,M. Kelly,28,75,76,1710,England,Crystal Palace
2094,Y. Bolasie,29,75,75,1875,DR Congo,RSC Anderlecht
2095,A. Hurtado,31,75,75,1984,Colombia,Monterrey
2096,F. Bachirou,28,75,75,1903,Comoros,Malmö FF
2097,A. Mierzejewski,31,75,75,1973,Poland,Chongqing Dangdai Lifan FC SWM Team
2098,J. Aholou,24,75,81,1889,Ivory Coast,AS Monaco
2099,V. Janssen,24,75,78,1740,Netherlands,Tottenham Hotspur
2100,D. Vukovic,33,75,75,1174,Australia,KRC Genk
2101,E. Paredes,37,75,75,1861,Chile,Colo-Colo
2102,M. Çelik,21,75,84,1858,Turkey,LOSC Lille
2103,P. Retsos,19,75,85,1669,Greece,Bayer 04 Leverkusen
2104,J. Hernández,19,75,82,1879,Colombia,SD Huesca
2105,Rubén Pardo,25,75,78,1917,Spain,Real Sociedad
2106,D. Türüç,25,75,76,2021,Turkey,Kayserispor
2107,Kaimo Lima,34,75,75,1972,Brazil,Fluminense
2108,R. Rodelin,28,75,75,1903,France,En Avant de Guingamp
2109,H. Medunjanin,33,75,75,1974,Bosnia Herzegovina,Philadelphia Union
2110,José Cañas,31,75,75,1763,Spain,PAOK
2111,H. Soudani,30,75,75,1906,Algeria,Nottingham Forest
2112,N. Stanciu,25,75,78,1896,Romania,Al Ahli
2113,D. Ćaleta-Car,21,75,81,1688,Croatia,Olympique de Marseille
2114,Z. Labyad,25,75,77,1905,Morocco,Ajax
2115,E. Insúa,29,75,75,2045,Argentina,VfB Stuttgart
2116,Y. Osorio,24,75,81,1535,Venezuela,Vitória Guimarães
2117,Nuno Coelho,30,75,75,1801,Portugal,Os Belenenses
2118,Titi,30,75,75,1602,Brazil,Göztepe SK
2119,Carles Gil,25,75,76,1834,Spain,New England Revolution
2120,D. González,30,75,75,1975,Argentina,Club Tijuana
2121,P. Lasne,29,75,75,2035,France,Montpellier HSC
2122,Lekue,25,75,77,2011,Spain,Athletic Club de Bilbao
2123,A. Lookman,20,75,86,1823,England,Everton
2124,L. González Pirez,26,75,78,1856,Argentina,Atlanta United
2125,F. Ricca,23,75,80,1725,Uruguay,Málaga CF
2126,Sergio Álvarez,26,75,78,1970,Spain,SD Eibar
2127,Guilherme,27,75,75,1964,Brazil,Yeni Malatyaspor
2128,A. Solari,26,75,75,2005,Argentina,Racing Club
2129,M. Cornet,21,75,80,1913,Ivory Coast,Olympique Lyonnais
2130,H. Barnes,20,75,85,1823,England,Leicester City
2131,C. Dawson,28,75,75,1726,England,West Bromwich Albion
2132,Paulo Oliveira,26,75,77,1658,Portugal,SD Eibar
2133,M. Schnatterer,32,75,75,1892,Germany,1. FC Heidenheim 1846
2134,D. Lukebakio,20,75,82,1789,Belgium,Fortuna Düsseldorf
2135,D. Lukebakio,20,75,82,1789,Belgium,Fortuna Düsseldorf
2136,T. Serero,28,75,75,1876,South Africa,Vitesse
2137,J. Hogg,29,75,75,1876,England,Huddersfield Town
2138,S. Johnstone,25,75,80,1207,England,West Bromwich Albion
2139,A. Hansen,28,75,76,1228,Norway,Rosenborg BK
2140,Medrán,24,75,79,1953,Spain,Rayo Vallecano
2141,J. Corona,37,75,75,1164,Mexico,Cruz Azul
2142,C. Zambrano,28,75,76,1775,Peru,FC Basel 1893
2143,S. Romero,29,75,75,1857,Argentina,Independiente
2144,M. Thuram,20,75,83,1863,France,En Avant de Guingamp
2146,Diego Rico,25,75,77,1956,Spain,Bournemouth
2147,S. Sinclair,29,75,75,1930,England,Celtic
2148,G. Donsah,22,75,81,2091,Ghana,Bologna
2149,L. Orbán,29,74,74,1869,Argentina,Racing Club
2150,J. Svensson,25,74,77,2022,Norway,AZ Alkmaar
2151,E. Roco,25,74,77,1605,Chile,Beşiktaş JK
2152,Henrique Dourado,28,74,74,1818,Brazil,Henan Jianye FC
2153,R. Tapia,22,74,79,1979,Peru,Willem II
2154,O. Watkins,22,74,81,1834,England,Brentford
2155,Duirval Diniz,34,74,74,1677,Brazil,Atlético Paranaense
2156,Arribas,29,74,74,1594,Spain,U.N.A.M.
2157,F. Midtsjø,24,74,77,2006,Norway,AZ Alkmaar
2158,B. Dabo,26,74,75,2025,Burkina Faso,Fiorentina
2159,S. March,23,74,77,1840,England,Brighton & Hove Albion
2160,K. Grosicki,30,74,74,1887,Poland,Hull City
2161,Ivi,24,74,80,1899,Spain,Real Sporting de Gijón
2162,L. Sobiech,27,74,75,1570,Germany,1. FC Köln
2163,P. De Blasis,30,74,74,1968,Argentina,SD Eibar
2164,Iuri Medeiros,23,74,77,1876,Portugal,Legia Warszawa
2165,Lucas Evangelista,23,74,78,1939,Brazil,FC Nantes
2166,R. Nuzzolo,34,74,74,1940,Switzerland,Neuchâtel Xamax
2168,Pedro Sá,24,74,78,1850,Portugal,Portimonense SC
2169,Lucas Torró,23,74,81,1802,Spain,Eintracht Frankfurt
2170,J. Rodríguez,25,74,77,1233,Mexico,Lobos BUAP
2171,M. Pasqual,36,74,74,1996,Italy,Empoli
2172,C. Álvarez,32,74,74,1160,Argentina,Real Zaragoza
2173,E. Dilaver,27,74,76,1814,Austria,Dinamo Zagreb
2174,R. Álvarez,30,74,74,1938,Argentina,Club Atlas
2175,Rolando,32,74,74,1589,Portugal,Olympique de Marseille
2176,R. Assalé,24,74,79,1812,Ivory Coast,BSC Young Boys
2177,M. Zaldivia,27,74,76,1726,Argentina,Colo-Colo
2178,B. Fernández,23,74,77,1857,Argentina,Portland Timbers
2179,Alan Patrick,27,74,74,1918,Brazil,Shakhtar Donetsk
2180,Johnathan,28,74,74,1841,Brazil,Tianjin TEDA FC
2181,N. Milenković,20,74,83,1706,Serbia,Fiorentina
2182,R. Petrović,29,74,74,1715,Serbia,Sporting CP
2183,K. Ansarifard,28,74,74,1833,Iran,Nottingham Forest
2184,V. Demirel,36,74,74,1214,Turkey,Fenerbahçe SK
2185,G. Chakvetadze,18,74,85,1827,Georgia,KAA Gent
2186,A. Talavera,35,74,74,1293,Mexico,Deportivo Toluca
2187,Edercinho Sepa,30,74,74,2010,Brazil,Grêmio
2188,J. Chester,29,74,74,1751,Wales,Aston Villa
2189,D. Sakho,28,74,74,1792,Senegal,Bursaspor
2190,J. Korb,26,74,74,1875,Germany,Hannover 96
2191,E. Velázquez,24,74,80,1600,Uruguay,Rayo Vallecano
2192,T. Matavž,29,74,74,1712,Slovenia,Vitesse
2193,Y. Khacheridi,30,74,74,1534,Ukraine,PAOK
2194,K. Laifis,25,74,78,1970,Cyprus,Standard de Liège
2195,J. Hoilett,28,74,74,1902,Canada,Cardiff City
2196,J. Hoilett,28,74,74,1902,Canada,Cardiff City
2197,Pascoal Muscato,26,74,74,1964,Brazil,Santos
2198,J. Durmaz,29,74,74,1851,Sweden,Toulouse Football Club
2199,F. Silva,32,74,74,1848,Chile,Independiente
2200,S. Gümüş,24,74,76,1859,Germany,Galatasaray SK
2201,Enric Gallego,31,74,74,1677,Spain,SD Huesca
2202,Anselmo,29,74,74,1906,Brazil,Al Wehda
2203,J. Silva,24,74,79,1994,Argentina,CD Leganés
2204,M. Alustiza,34,74,74,1884,Argentina,Puebla FC
2205,S. von Bergen,35,74,74,1638,Switzerland,BSC Young Boys
2206,Marcelo,28,74,74,1574,Brazil,Chicago Fire
2207,Y. Öztekin,31,74,74,1925,Turkey,Göztepe SK
2208,R. Rey,27,74,77,1196,Argentina,PAOK
2209,R. Gikiewicz,30,74,74,1102,Poland,1. FC Union Berlin
2210,Vadillo,23,74,79,1804,Spain,Granada CF
2211,P. Klement,25,74,75,1888,Germany,SC Paderborn 07
2212,G. Ortíz,25,74,79,1666,Argentina,Club Atlético Colón
2213,P. Roberts,21,74,82,1696,England,Girona FC
2214,Daniel Ayala,27,74,76,1700,Spain,Middlesbrough
2215,Caio Milaçar,34,74,74,1752,Brazil,Ceará Sporting Club
2216,F. Pogba,27,74,74,1770,Guinea,Atlanta United
2217,C. Atsu,26,74,74,1822,Ghana,Newcastle United
2218,Idris,33,74,74,1818,Senegal,Boavista FC
2219,J. Amavi,24,74,79,2010,France,Olympique de Marseille
2220,A. Touré,22,74,79,1818,Mali,Eintracht Frankfurt
2221,M. Andújar,34,74,74,1167,Argentina,Estudiantes de La Plata
2222,G. Pandev,34,74,74,1847,FYR Macedonia,Genoa
2224,D. Liénard,30,74,74,1994,France,RC Strasbourg Alsace
2225,Y. Pelé,35,74,74,1121,France,Olympique de Marseille
2226,S. Vokes,28,74,74,1842,Wales,Stoke City
2227,R. Jack,26,74,77,1879,Scotland,Rangers FC
2228,E. Stevens,27,74,74,1811,Republic of Ireland,Sheffield United
2229,Aitor,27,74,77,1252,Spain,Levante UD
2230,I. Hayden,23,74,81,1804,England,Newcastle United
2231,L. Jara,27,74,75,1906,Argentina,DC United
2232,A. Chahechouhe,31,74,74,1813,Morocco,Çaykur Rizespor
2233,I. Kutepov,24,74,80,1625,Russia,Spartak Moscow
2234,C. Paterson,23,74,78,1988,Scotland,Cardiff City
2235,T. Castagne,22,74,83,1887,Belgium,Atalanta
2236,Elias Fontoira,34,74,74,2047,Brazil,Internacional
2237,J. Bijlow,20,74,82,1119,Netherlands,Feyenoord
2238,E. Saric,27,74,74,1938,Bosnia Herzegovina,Suwon Samsung Bluewings
2239,F. Di Santo,29,74,74,1886,Argentina,Rayo Vallecano
2240,L. Crisetig,25,74,77,1867,Italy,Benevento
2241,H. Wilson,21,74,85,1856,Wales,Derby County
2242,A. González,24,74,80,1837,Argentina,Godoy Cruz
2243,A. Pritchard,25,74,77,1871,England,Huddersfield Town
2244,Gerson,21,74,82,1913,Brazil,Fiorentina
2245,T. Adams,19,74,86,1893,United States,RB Leipzig
2246,T. Koopmeiners,20,74,82,2059,Netherlands,AZ Alkmaar
2247,Joselu,28,74,74,1762,Spain,Newcastle United
2248,G. Svensson,31,74,74,1772,Sweden,Seattle Sounders FC
2249,P. Billing,22,74,83,1981,Denmark,Huddersfield Town
2250,Enaldo Praz,30,74,74,1836,Brazil,Grêmio
2251,L. Griffiths,27,74,74,1857,Scotland,Celtic
2252,E. Ponce,21,74,80,1817,Argentina,AEK Athens
2253,Jairo,24,74,77,1833,Spain,Hamburger SV
2254,R. Bazoer,21,74,82,1985,Netherlands,FC Utrecht
2255,C. Adams,21,74,81,1891,England,Birmingham City
2256,C. Kameni,34,74,74,1185,Cameroon,Fenerbahçe SK
2257,C. Kameni,34,74,74,1185,Cameroon,Fenerbahçe SK
2258,L. Rodríguez,27,74,74,1974,Mexico,Tigres U.A.N.L.
2259,Hélder Costa,24,74,76,1807,Portugal,Wolverhampton Wanderers
2260,A. Beck,31,74,74,1901,Germany,VfB Stuttgart
2261,K. Roofe,25,74,76,1975,England,Leeds United
2262,G. Haraguchi,27,74,74,1805,Japan,Hannover 96
2263,R. Yabo,26,74,74,1968,Germany,DSC Arminia Bielefeld
2264,D. Royer,28,74,74,1963,Austria,New York Red Bulls
2265,C. Fuchs,32,74,74,2073,Austria,Leicester City
2266,C. Njie,24,74,77,1844,Cameroon,Olympique de Marseille
2267,E. Kalinski,31,74,74,1937,Argentina,Estudiantes de La Plata
2268,K. Lawrence,25,74,77,1884,Jamaica,New York Red Bulls
2269,R. Oudin,21,74,82,1854,France,Stade de Reims
2270,C. Kerbrat,31,74,74,1767,France,En Avant de Guingamp
2271,N. Benezet,27,74,74,1798,France,En Avant de Guingamp
2272,P. Martinez,29,74,74,1844,France,RC Strasbourg Alsace
2273,J. Kopic,28,74,74,1845,Czech Republic,Viktoria Plzeň
2274,Ferrán Torres,18,74,86,1727,Spain,Valencia CF
2275,J. Schlupp,25,74,75,1996,Ghana,Crystal Palace
2276,P. Hrošovský,26,74,75,1826,Slovakia,Viktoria Plzeň
2277,B. Poulain,30,74,74,1501,France,Club Brugge KV
2278,Y. Nagatomo,31,74,74,1911,Japan,Galatasaray SK
2279,Raúl Fernández,30,74,74,1159,Spain,UD Las Palmas
2280,Pedro Henrique,28,74,74,1803,Brazil,PAOK
2281,P. Tschauner,32,74,74,1126,Germany,FC Ingolstadt 04
2282,Rafael Leão,19,74,86,1787,Portugal,LOSC Lille
2283,J. Obi,27,74,75,2065,Nigeria,Alanyaspor
2284,C. Hourihane,27,74,74,2028,Republic of Ireland,Aston Villa
2285,B. Kuwas,25,74,75,1821,Curacao,Heracles Almelo
2286,Jailson Caeiro,26,74,74,1902,Brazil,Botafogo
2287,M. Destro,27,74,74,1763,Italy,Bologna
2288,E. Martínez,25,74,79,1310,Argentina,Reading
2289,P. Gollini,23,74,82,1180,Italy,Atalanta
2290,T. Mykhalyk,34,74,74,1714,Ukraine,Lokomotiv Moscow
2291,N. Vikonis,34,74,74,1131,Uruguay,Puebla FC
2292,R. Hennings,30,74,74,1890,Germany,Fortuna Düsseldorf
2293,S. Okazaki,32,74,74,1924,Japan,Leicester City
2294,C. Jallet,34,74,74,2027,France,OGC Nice
2295,O. Pineda,22,74,82,2015,Mexico,Cruz Azul
2296,P. Kunde Malong,22,74,80,1981,Cameroon,1. FSV Mainz 05
2297,Sandro,29,74,74,1935,Brazil,Udinese
2298,Gálvez,29,74,75,1702,Spain,Rayo Vallecano
2299,E. Puch,31,74,74,1843,Chile,Universidad Católica
2300,A. Song,30,74,74,1881,Cameroon,FC Sion
2301,Kel Perinho,34,74,74,1728,Brazil,Chapecoense
2302,L. Mothiba,22,74,83,1741,South Africa,RC Strasbourg Alsace
2303,M. Agu,25,74,77,1792,Nigeria,Vitória de Setúbal
2304,M. Estigarribia,30,74,74,2020,Paraguay,Club Atlético Colón
2305,E. Sviatchenko,26,74,75,1784,Denmark,FC Midtjylland
2307,Hugo Goiteira,26,74,74,1641,Brazil,Ceará Sporting Club
2308,André Horta,21,74,82,1982,Portugal,Los Angeles FC
2309,C. González,25,74,76,1695,Paraguay,U.N.A.M.
2310,Fábio Melitinho,34,74,74,1775,Brazil,Fluminense
2311,M. Niakhaté,22,74,81,1724,France,1. FSV Mainz 05
2312,N. Benedetti,21,74,85,1788,Colombia,Club América
2313,T. Sippel,30,74,74,1151,Germany,Borussia Mönchengladbach
2314,B. Nuytinck,28,74,75,1545,Netherlands,Udinese
2315,J. Buffarini,29,74,74,2020,Argentina,Boca Juniors
2316,Leandro Damião,28,74,74,1762,Brazil,Kawasaki Frontale
2317,N. Silva,28,74,74,1701,Argentina,Club Atlético Banfield
2318,N. Silva,28,74,74,1701,Argentina,Club Atlético Banfield
2319,O. Akhmedov,30,74,74,2008,Uzbekistan,Shanghai SIPG FC
2320,M. Hedges,28,74,74,1576,United States,FC Dallas
2321,R. Strebinger,25,74,77,1078,Austria,SK Rapid Wien
2322,Ignasi Miquel,25,74,78,1577,Spain,Getafe CF
2323,João Pereira,34,74,74,1989,Portugal,Trabzonspor
2324,Róber,23,74,82,1751,Spain,Levante UD
2325,Osvaldo Lodeiro,30,74,74,1714,Brazil,América FC (Minas Gerais)
2326,Lato,20,74,82,1915,Spain,Valencia CF
2327,J. Kembo-Ekoko,30,74,74,1873,DR Congo,Bursaspor
2328,S. Anđelković,32,74,74,1603,Slovenia,Padova
2329,A. Katai,27,74,74,1915,Serbia,Chicago Fire
2330,H. Canteros,29,74,74,2028,Argentina,MKE Ankaragücü
2331,Fabiano Sonta,26,74,74,1664,Brazil,Fluminense
2332,C. Clemens,26,74,74,1931,Germany,1. FC Köln
2333,A. Ioniţă,27,74,74,2053,Moldova,Cagliari
2334,F. Viviani,26,74,75,2069,Italy,Frosinone
2335,Seoane,35,74,74,1844,Spain,CD Lugo
2336,J. O'Connell,24,74,79,1609,England,Sheffield United
2337,C. Pizarro,39,74,74,1823,Peru,SV Werder Bremen
2338,K. Wimmer,25,74,77,1619,Austria,Hannover 96
2339,A. Barreca,23,74,79,1801,Italy,Newcastle United
2340,Gil Dias,21,74,79,1813,Portugal,Olympiacos CFP
2341,Ivo,31,74,74,1926,Brazil,Henan Jianye FC
2342,D. Benaglio,34,74,74,1176,Switzerland,AS Monaco
2343,L. Sané,31,74,74,1684,Senegal,Orlando City SC
