,Name,Age,Overall,Potential,Special,Nationality,Club
3313,G. Bocaly,26,70,71,1866,France,AC Arles Avignon
3314,J. Martin,24,70,77,1935,France,Montpellier HSC
3315,O. Murillo,26,70,73,1600,Colombia,Atlético Nacional
3316,W. Sobota,27,70,71,1768,Poland,FC St. Pauli
3318,Aythami,28,70,70,1601,Spain,UD Las Palmas
3319,J. Forrest,22,70,75,1738,Scotland,Celtic
3320,E. Gutiérrez,19,70,78,1889,Mexico,Pachuca
3321,Unai López,18,70,77,1743,Spain,Athletic Club de Bilbao
3322,M. Dabo,27,70,72,1882,France,Olympique Lyonnais
3323,Álvaro,24,70,74,1668,Spain,RCD Espanyol
3324,Alex,24,70,74,1686,Brazil,Moreirense FC
3325,A. Rentería,21,70,74,1770,Colombia,Santos Laguna
3326,C. Gülselam,26,70,73,1744,Turkey,Hannover 96
3327,M. Wagué,23,70,75,1483,Mali,Udinese
3329,G. Elokobi,28,70,70,1731,Cameroon,Oldham Athletic
3330,H. Hechalar,26,70,72,1781,Argentina,Independiente Medellín
3332,M. Martínez,30,70,70,1557,Argentina,Querétaro
3333,B. Zamora,33,70,70,1795,England,Queens Park Rangers
3334,J. Vardy,27,70,70,1815,England,Leicester City
3335,S. Kljestan,28,70,70,1967,United States,New York Red Bulls
3336,J. Carrasso,26,70,74,1282,France,FC Metz
3338,W. Morelo,27,70,70,1767,Colombia,Independiente Santa Fe
3339,O. Dağlaroğlu,34,70,70,1252,Turkey,Akhisar Belediyespor
3340,M. Fellah,25,70,74,1818,Norway,Esbjerg fB
3341,V. Rennella,25,70,74,1740,Italy,Real Betis
3342,F. Magnanelli,29,70,70,1844,Italy,Sassuolo
3343,Gottardi,28,70,70,1276,Brazil,CD Nacional
3344,López Silva,31,70,70,1706,Spain,Córdoba CF
3345,L. Marrone,24,70,75,1829,Italy,Juventus
3346,S. Diakité,25,70,74,1893,Mali,Queens Park Rangers
3347,K. Panchenko,24,70,72,1729,Russia,PFC CSKA Moscow
3348,J. van den Bergh,27,70,70,1859,Germany,Hertha BSC
3349,M. Arroyo,27,70,70,1984,Ecuador,Club América
3350,D. Oliynyk,27,70,70,1842,Ukraine,Vitesse
3351,J. Walters,30,70,70,1960,Republic of Ireland,Stoke City
3352,R. Ghezzal,22,70,78,1866,Algeria,Olympique Lyonnais
3353,Adama,18,70,82,1649,Spain,FC Barcelona B
3354,R. Mahrez,23,70,74,1705,Algeria,Leicester City
3355,R. Mahrez,23,70,74,1705,Algeria,Leicester City
3356,R. Olsen,24,70,75,1233,Sweden,Malmö FF
3357,L. Depoitre,25,70,72,1674,Belgium,KAA Gent
3358,R. Jarstein,29,70,70,1295,Norway,Hertha BSC
3359,C. Kanté,34,70,70,1617,Mali,AC Ajaccio
3360,E. Johansson,25,70,72,1688,Sweden,Malmö FF
3361,S. Mila,31,70,70,1761,Poland,Lechia Gdańsk
3362,M. Amelia,32,70,70,1323,Italy,Perugia
3363,J. Toivio,26,70,71,1805,Finland,Molde FK
3364,E. Loboa,27,70,71,1902,Colombia,Puebla FC
3365,S. Ward,28,70,70,1887,Republic of Ireland,Burnley
3366,F. Erpen,31,70,70,1739,Argentina,Puebla FC
3367,L. LuaLua,33,70,70,1811,DR Congo,Akhisar Belediyespor
3368,F. Jara,25,70,73,1788,Argentina,Olympiacos CFP
3370,K. Fortounis,21,70,77,1820,Greece,Olympiacos CFP
3371,D. Petric,26,70,74,1205,Serbia,ESTAC Troyes
3372,R. Krhin,24,70,75,1859,Slovenia,Córdoba CF
3373,M. Mariga,27,70,72,1829,Kenya,Parma
3374,S. Whittaker,30,70,70,1894,Scotland,Norwich City
3376,Balboa,29,70,70,1811,Equatorial Guinea,Estoril Praia
3377,M. Frantz,27,70,70,1966,Germany,SC Freiburg
3379,B. Reynet,23,70,73,1277,France,Dijon FCO
3380,K. Linetty,19,70,78,1862,Poland,Lech Poznań
3381,J. Ekstrand,25,70,75,1533,Sweden,Watford
3382,Hugo Vieira,25,70,73,1798,Portugal,Torpedo Moscow
3383,B. André,23,70,74,1839,France,Stade Rennais FC
3384,E. Mayuka,23,70,72,1745,Zambia,Southampton
3385,L. Antonini,31,70,70,1895,Italy,Genoa
3386,Danielson,33,70,70,1569,Brazil,Moreirense FC
3387,A. Belotti,20,70,80,1721,Italy,Palermo
3388,Rui Pedro,25,70,71,1708,Portugal,Associação Académica de Coimbra
3389,K. Matmour,29,70,70,1744,Algeria,1. FC Kaiserslautern
3390,P. Andersson,29,70,70,1936,Sweden,FC Midtjylland
3391,A. Hloušek,25,70,72,1952,Czech Republic,VfB Stuttgart
3392,E. Pérez,25,70,70,1851,Mexico,Club Atlas
3393,A. Cornelius,21,70,78,1676,Denmark,FC København
3394,S. De Witte,26,70,71,1846,Belgium,KV Mechelen
3395,S. Eriksson,25,70,75,1825,Sweden,IFK Göteborg
3396,B. Johnson,27,70,70,2038,England,Norwich City
3397,Mané,32,70,70,1921,Spain,UD Almería
3398,Yuri,24,70,75,1944,Spain,Real Sociedad
3399,K. Casteels,22,70,78,1307,Belgium,SV Werder Bremen
3400,M. Sels,22,70,75,1224,Belgium,KAA Gent
3401,J. Palomino,25,70,73,1806,Colombia,Atlético Nacional
3402,D. Bakar,25,70,72,1766,France,Montpellier HSC
3403,C. Rolfe,31,70,70,1844,United States,DC United
3404,O. Ivanov,27,70,70,1847,Russia,Terek Grozny
3405,J. Naessens,23,70,73,1783,Belgium,KV Mechelen
3406,C. Salcido,34,70,70,1882,Mexico,Guadalajara
3407,Gerard Moreno,22,70,76,1785,Spain,Villarreal CF
3408,R. Bennett,24,70,73,1485,England,Norwich City
3409,K. Hansen,25,70,74,1711,Denmark,FC Nantes
3410,I. Obradović,25,70,72,1855,Serbia,KV Mechelen
3411,A. Frison,25,70,75,1283,Italy,Sampdoria
3412,L. Milivojević,23,70,76,1831,Serbia,Olympiacos CFP
3413,Pablo Pérez,20,70,77,1843,Spain,Real Sporting de Gijón
3414,H. Otalvaro,28,70,70,1836,Colombia,Millonarios FC
3415,B. Jones,27,70,70,1845,England,Sunderland
3416,B. Jones,27,70,70,1845,England,Sunderland
3417,F. Cubero,35,70,70,1872,Argentina,Vélez Sarsfield
3418,D. Latza,24,70,75,1867,Germany,VfL Bochum 1848
3419,M. Haïdara,21,70,79,1847,France,Newcastle United
3420,E. Bennett,25,70,70,1758,England,Norwich City
3421,J. Ibe,18,70,80,1703,England,Liverpool
3422,P. Sisto,19,70,80,1886,Denmark,FC Midtjylland
3423,Zaldúa,22,70,76,1678,Spain,Real Sociedad
3424,E. Bailly,20,70,80,1653,Ivory Coast,Villarreal CF
3425,T. Rogne,24,70,74,1512,Norway,IFK Göteborg
3426,Pedro Mendes,23,70,75,1539,Portugal,Parma
3427,Tiago Gomes,27,70,70,1888,Portugal,SC Braga
3428,J. Fuenzalida,29,70,70,1924,Chile,Boca Juniors
3429,P. Zieliński,20,70,76,1748,Poland,Empoli
3430,M. Ponce,25,70,74,1893,Mexico,Guadalajara
3431,G. Galitsios,27,70,70,1827,Greece,Sporting Lokeren
3432,Mano,27,70,71,1837,Portugal,Estoril Praia
3433,G. McCleary,27,70,70,1844,Jamaica,Reading
3434,R. Millar,32,70,70,1951,Chile,Club Atlas
3435,V. Roberge,27,70,70,1634,France,Stade de Reims
3436,A. Bodzek,28,70,70,1864,Germany,Fortuna Düsseldorf
3437,H. Balitsch,33,70,70,1808,Germany,FSV Frankfurt
3438,Sami,25,70,72,1808,Guinea Bissau,Vitória Guimarães
3439,M. Vilotić,27,70,70,1671,Serbia,BSC Young Boys
3440,G. Jara Reyes,28,70,70,1796,Chile,1. FSV Mainz 05
3441,Javi Espinosa,21,70,76,1823,Spain,UD Almería
3442,N. Bellomo,23,70,76,1892,Italy,Bari
3443,Bruno Mezenga,25,70,75,1690,Brazil,Akhisar Belediyespor
3444,Toquero,29,70,70,1863,Spain,Athletic Club de Bilbao
3445,J. Russell,24,70,76,1794,Scotland,Derby County
3446,S. Malki,30,70,70,1686,Syria,Kasimpaşa SK
3447,Yun Suk Young,24,70,74,1936,Korea Republic,Queens Park Rangers
3448,A. Cohen,25,70,72,1932,Israel,FC Ingolstadt 04
3449,M. Planus,32,70,70,1635,France,FC Girondins de Bordeaux
3450,N. Bitton,22,70,77,1662,Israel,Celtic
3451,Abel Gómez,32,70,70,1814,Spain,Córdoba CF
3452,D. Powers,23,70,75,1891,United States,Colorado Rapids
3453,Renato Neto,22,70,74,1944,Brazil,KAA Gent
3454,Taddei,34,70,70,1832,Brazil,Perugia
3456,T. Smith,24,70,74,1613,New Zealand,Ipswich Town
3457,Deivid,25,70,72,1667,Spain,Córdoba CF
3458,B. Davis,32,70,70,1883,United States,Houston Dynamo
3459,M. Peybernès,23,70,76,1535,France,Sporting Club de Bastia
3461,D. Dwyer,23,70,73,1743,England,Sporting Kansas City
3462,D. González,26,70,73,1884,Argentina,Santos Laguna
3463,F. Peluso,30,70,70,1740,Italy,Sassuolo
3464,B. Mee,24,70,72,1709,England,Burnley
3466,M. Samassa,24,70,73,1256,Mali,En Avant de Guingamp
3467,Djavan,26,70,72,1813,Brazil,SC Braga
3468,J. O'Brien,28,70,70,1781,Republic of Ireland,West Ham United
3469,S. Allagui,28,70,70,1852,Tunisia,1. FSV Mainz 05
3470,D. Lachman,24,70,74,1684,Curacao,FC Twente
3471,A. Rusnák,19,70,79,1738,Slovakia,FC Groningen
3472,M. Schnatterer,28,70,70,1809,Germany,1. FC Heidenheim 1846
3473,Ricardo,33,70,70,1623,Cape Verde,FC Paços de Ferreira
3474,M. Compper,29,70,70,1600,Germany,RB Leipzig
3475,A. Ragusa,24,70,74,1772,Italy,Vicenza
3476,Cristian Herrera,23,70,77,1734,Spain,Elche CF
3477,Cristian Herrera,23,70,77,1734,Spain,Elche CF
3478,A. Reyna,29,70,70,1827,Mexico,Guadalajara
3479,L. Gassama,24,70,72,1712,Senegal,FC Lorient
3480,D. Tošić,29,70,70,1748,Serbia,Gençlerbirliği SK
3481,M. Donadel,31,70,70,1892,Italy,Montreal Impact
3482,Marcinho,28,70,70,1873,Brazil,FC Ufa
3483,Jorge Teixeira,27,70,70,1705,Portugal,Standard de Liège
3484,D. Papadopoulos,32,70,70,1720,Greece,PAOK
3485,F. Andone,21,70,78,1685,Romania,Córdoba CF
3486,T. Sparv,27,70,72,1770,Finland,FC Midtjylland
3487,M. Çelik,24,70,76,1742,Sweden,Gençlerbirliği SK
3488,R. Funes Mori,23,70,75,1726,Argentina,Eskişehirspor
3489,S. Byram,20,70,78,1891,England,Leeds United
3490,L. Ariaudo,25,70,76,1508,Italy,Genoa
3491,C. Maboulou,24,70,70,1779,Congo,Sporting Club de Bastia
3492,J. Benítez,21,70,75,1668,Paraguay,Olympiacos CFP
3493,C. Pasquato,24,70,73,1689,Italy,Pescara
3494,N. Frey,30,70,70,1720,France,Chievo Verona
3495,Cicinho,34,70,70,1961,Brazil,Sivasspor
3496,K. Çelikay,26,69,70,1181,Turkey,Sivasspor
3497,O. Adın,28,69,69,2060,Turkey,Galatasaray SK
3498,S. Poulsen,29,69,69,1882,Denmark,AZ Alkmaar
3499,R. Tapia,18,69,81,1953,Peru,FC Twente
3500,Antonio Hidalgo,35,69,69,1793,Spain,CE Sabadell FC
3501,H. Habibou,27,69,69,1694,Central African Rep.,Stade Rennais FC
3502,G. Pasquale,32,69,69,1929,Italy,Udinese
3503,S. Šćepović,24,69,73,1757,Serbia,Celtic
3504,J. Cabezas,23,69,75,1770,Colombia,Deportivo Cali
3505,L. Cufré,36,69,69,1612,Argentina,Leones Negros de la UdeG
3506,K. Triantafyllopoulos,21,69,75,1535,Greece,Panathinaikos FC
3507,D. Lizio,25,69,73,1644,Bolivia,CD O'Higgins
3508,Robert,21,69,76,1813,Spain,Granada CF
3509,Isma López,24,69,74,1907,Spain,Real Sporting de Gijón
3510,O. Iakovenko,26,69,71,1716,Ukraine,ADO Den Haag
3511,H. Droguett,31,69,69,1792,Chile,CD O'Higgins
3512,M. Morganella,25,69,73,1893,Switzerland,Palermo
3513,S. Wagner,26,69,72,1723,Germany,Hertha BSC
3514,Iuri Medeiros,19,69,84,1722,Portugal,FC Arouca
3515,M. Bunn,29,69,69,1340,England,Norwich City
3516,L. Figueroa,31,69,69,1873,Chile,Colo-Colo
3517,Erik Morán,23,69,73,1724,Spain,CD Leganés
3518,Lucas Evangelista,19,69,76,1814,Brazil,Udinese
3520,K. Omeruo,20,69,78,1571,Nigeria,Middlesbrough
3521,Iván Cuéllar,30,69,69,1347,Spain,Real Sporting de Gijón
3522,F. Parra,29,69,69,1634,Argentina,Atlético de Rafaela
3523,N. Peric,34,69,69,1239,Chile,CD Cobresal
3524,L. Buxton,30,69,69,1777,England,Sheffield Wednesday
3525,S. Holmén,30,69,69,1960,Sweden,Bursaspor
3526,R. Schwartz,24,69,72,1663,Denmark,En Avant de Guingamp
3527,T. Kupisz,24,69,75,1765,Poland,Cittadella
3528,R. Koren,33,69,69,1910,Slovenia,Melbourne City FC
3529,Juanma,31,69,69,1745,Spain,CD Numancia
3530,S. Hutchinson,23,69,77,1608,England,Fulham
3531,M. Connolly,26,69,69,1616,England,Watford
3532,W. Buckley,24,69,71,1745,England,Sunderland
3533,M. Pavone,32,69,69,1718,Argentina,Racing Club
3534,M. Michel,22,69,72,1238,France,Nîmes Olympique
3535,G. Mera,24,69,73,1399,Colombia,Deportivo Cali
3536,A. Di Gaudio,24,69,74,1598,Italy,Carpi
3537,N. Acevedo,25,69,71,1752,Argentina,Racing Club
3538,N. Acevedo,25,69,71,1752,Argentina,Racing Club
3539,K. Høie,34,69,69,1255,Norway,Djurgårdens IF
3540,Ailton,29,69,69,1678,Brazil,Terek Grozny
3542,Steven Vitória,27,69,69,1623,Portugal,Philadelphia Union
3543,B. McKay,25,69,71,1736,Northern Ireland,Wigan Athletic
3544,N. Larsen,23,69,74,1239,Denmark,Aalborg BK
3545,S. Ameobi,32,69,69,1659,Nigeria,Crystal Palace
3546,A. Clayton,25,69,74,1849,England,Middlesbrough
3547,J. Louis,21,69,75,1954,Haiti,Standard de Liège
3548,T. Kristensen,31,69,69,1805,Denmark,ADO Den Haag
3549,Lee Keun Ho,29,69,69,1754,Korea Republic,Jeonbuk Hyundai Motors
3550,G. Mackay-Steven,23,69,75,1767,Scotland,Celtic
3551,N. Aguirre,23,69,72,1784,Argentina,Club Atlético Lanús
3552,T. Wiese,32,69,69,1198,Germany,TSG 1899 Hoffenheim
3553,L. Rupp,23,69,74,1852,Germany,SC Paderborn 07
3554,F. Meneses,28,69,69,1860,Chile,Tiburones Rojos de Veracruz
3555,L. Dendoncker,19,69,80,1909,Belgium,RSC Anderlecht
3556,V. Nogueira,26,69,71,1914,France,Philadelphia Union
3557,R. Mahamutsa,32,69,69,1531,South Africa,Orlando Pirates
3558,Willian José,22,69,72,1719,Brazil,Real Zaragoza
3559,J. Denayer,19,69,80,1630,Belgium,Celtic
3560,Matilla,26,69,72,1921,Spain,Real Betis
3561,R. Gauld,18,69,83,1751,Scotland,Sporting CP
3562,S. Ibričić,28,69,69,1815,Bosnia Herzegovina,Kayseri Erciyesspor
3563,M. Yattara,20,69,76,1687,Guinea,Olympique Lyonnais
3564,O. Hawsawi,30,69,69,1703,Saudi Arabia,Al Ahli
3565,Fransérgio,23,69,72,1864,Brazil,Clube Sport Marítimo
3566,H. Kharja,31,69,69,1847,Morocco,FC Sochaux-Montbéliard
3567,Cha Du Ri,33,69,69,1894,Korea Republic,FC Seoul
3568,E. Andrada,23,69,75,1201,Argentina,Arsenal de Sarandí
3569,S. Brandy,29,69,69,1773,Germany,1. FC Union Berlin
3570,K. Leerdam,24,69,73,1938,Netherlands,Vitesse
3571,Ros,24,69,75,1856,Spain,RCD Mallorca
3572,S. Ricketts,32,69,69,1789,Wales,Swindon Town
3573,Andrea Orlandi,29,69,69,1797,Spain,Blackpool
3574,Marcelo Oliveira,32,69,69,1682,Brazil,Moreirense FC
3575,William,27,69,69,1941,Brazil,Querétaro
3576,D. Švento,28,69,69,1913,Slovakia,1. FC Köln
3577,G. Vural,26,69,74,1877,Turkey,Akhisar Belediyespor
3578,S. Armenteros,24,69,73,1725,Sweden,Willem II
3579,Manquillo,20,69,80,1812,Spain,Liverpool
3580,F. Macheda,22,69,74,1701,Italy,Cardiff City
3581,J. Hernández,25,69,72,1963,Mexico,Pachuca
3582,Vadillo,19,69,78,1702,Spain,Real Betis
3583,Jonathan Valle,29,69,69,1722,Spain,CD Lugo
3584,C. Baeza,20,69,75,1916,Chile,Colo-Colo
3585,H. Preciado,20,69,79,1671,Colombia,Deportivo Cali
3586,Babanco,28,69,69,1907,Cape Verde,Estoril Praia
3587,G. Marilungo,24,69,74,1820,Italy,Cesena
3588,Víctor Álvarez,21,69,75,1811,Spain,RCD Espanyol
3589,C. Puggioni,33,69,69,1299,Italy,Chievo Verona
3591,J. Rossini,25,69,74,1508,Switzerland,Sassuolo
3592,Cicinho,27,69,69,1901,Brazil,CD Numancia
3593,J. Koch,23,69,73,1857,Germany,FC St. Pauli
3594,T. Lees,23,69,71,1643,England,Sheffield Wednesday
3595,J. Olave,38,69,69,1279,Argentina,Belgrano de Córdoba
3596,P. Gulácsi,24,69,72,1266,Hungary,FC Red Bull Salzburg
3597,M. van Duinen,22,69,74,1747,Netherlands,ADO Den Haag
3598,A. Yahia,32,69,69,1627,Tunisia,Stade Malherbe Caen
3599,A. Yahia,32,69,69,1627,Tunisia,Stade Malherbe Caen
3600,Bruno,24,69,74,1449,Spain,Real Betis
3601,S. Zoller,23,69,75,1693,Germany,1. FC Kaiserslautern
3602,C. Auzqui,23,69,74,1783,Argentina,Estudiantes de La Plata
3603,B. Watson,28,69,69,1939,England,Watford
3604,V. Avramov,35,69,69,1243,Serbia,Atalanta
3605,A. Stevanovic,23,69,77,1774,Serbia,Spezia
3606,K. Malcuit,22,69,74,1846,France,Chamois Niortais Football Club
3607,T. Castagne,18,69,78,1617,Belgium,KRC Genk
3608,M. Brighi,33,69,69,1899,Italy,Sassuolo
3609,I. Vrdoljak,30,69,69,1705,Croatia,Legia Warszawa
3610,R. Carrera,22,69,75,1784,Argentina,Arsenal de Sarandí
3611,A. Angoula,33,69,69,1471,France,Évian Thonon Gaillard FC
3612,C. Bakambu,23,69,75,1721,DR Congo,Bursaspor
3613,J. Brayford,26,69,69,1786,England,Sheffield United
3614,V. Berisha,21,69,75,1893,Norway,FC Red Bull Salzburg
3615,B. Assombalonga,21,69,77,1753,DR Congo,Nottingham Forest
3616,Roberto,25,69,70,1608,Portugal,FC Arouca
3617,L. Silva,25,69,72,1904,United States,Real Salt Lake
3618,J. Delgado,21,69,76,1739,Chile,Colo-Colo
3619,K. Hämäläinen,27,69,69,1805,Finland,Lech Poznań
3620,E. Kachunga,22,69,76,1696,Germany,SC Paderborn 07
3621,D. Verhulst,26,69,70,1308,Belgium,Sporting Lokeren
3622,F. Muñoz,22,69,75,1763,Argentina,Arsenal de Sarandí
3623,Diego Galo,30,69,69,1481,Brazil,FC Arouca
3624,J. Remacle,27,69,69,1738,Belgium,Sporting Lokeren
3625,A. Rochat,31,69,69,1877,Switzerland,BSC Young Boys
3626,L. Narváez,29,69,69,1592,Colombia,Junior FC
3627,J. Berget,23,69,74,1836,Norway,Malmö FF
3628,Odaïr Fortes,27,69,70,1636,Cape Verde,Stade de Reims
3629,A. Filtsov,24,69,71,1229,Russia,Rubin Kazan
3630,W. Katsande,28,69,69,1890,Zimbabwe,Kaizer Chiefs
3631,S. Bentivoglio,29,69,69,1880,Italy,Brescia
3632,A. Rooney,26,69,69,1678,Republic of Ireland,Aberdeen
3633,J. Agudelo,21,69,77,1730,United States,New England Revolution
3634,R. Wolski,21,69,76,1756,Poland,KV Mechelen
3635,R. Thelander,22,69,75,1521,Denmark,Aalborg BK
3636,Peña,30,69,69,1751,Spain,Real Valladolid CF
3637,A. Coulibaly,32,69,69,1761,France,Racing Club de Lens
3638,Vinícius Araújo,21,69,75,1689,Brazil,Standard de Liège
3639,R. Aarons,18,69,79,1640,England,Newcastle United
3640,J. González,29,69,69,1647,Mexico,Club León
3641,D. Williams,25,69,72,1928,United States,Reading
3642,K. Kusk,22,69,75,1780,Denmark,FC Twente
3644,D. Cotterill,26,69,69,1750,Wales,Birmingham City
3645,G. Mudingayi,32,69,69,1952,Belgium,Cesena
3646,N. Benezet,23,69,76,1673,France,Stade Malherbe Caen
3647,Lolo Plá,21,69,79,1770,Spain,CD Lugo
3648,A. El Jadeyaoui,27,69,69,1616,Morocco,Racing Club de Lens
3649,Y. El Ghanassy,23,69,70,1759,Belgium,Stabæk Fotball
3650,E. Finlay,23,69,73,1818,United States,Columbus Crew SC
3651,G. Corral,23,69,71,1845,Mexico,Querétaro
3652,L. Moore,21,69,78,1590,England,Leicester City
3653,M. Magee,29,69,69,1876,United States,Chicago Fire
3654,André Geraldes,23,69,76,1742,Portugal,Sporting CP
3655,Claudemir,26,69,70,1928,Brazil,Club Brugge KV
3656,A. Morleo,30,69,69,1891,Italy,Bologna
3657,S. Motta,30,69,69,1771,Colombia,La Equidad
3658,N. Tagliafico,21,69,75,1873,Argentina,Independiente
3659,F. Armani,27,69,70,1201,Argentina,Atlético Nacional
3660,F. Armani,27,69,70,1201,Argentina,Atlético Nacional
3661,J. Audel,30,69,69,1731,France,FC Nantes
3662,N. Zabolotnyy,24,69,74,1225,Russia,FC Ural Yekaterinburg
3663,A. Henríquez,31,69,69,1340,Colombia,Atlético Nacional
3664,L. Schaub,19,69,78,1761,Austria,SK Rapid Wien
3665,Felipe Sanchón,32,69,69,1702,Spain,Girona FC
3666,F. Hološko,30,69,69,1765,Slovakia,Çaykur Rizespor
3667,V. Di Cesare,31,69,69,1441,Italy,Brescia
3668,G. Sardo,35,69,69,1833,Italy,Chievo Verona
3669,Montoro,26,69,73,1828,Spain,RC Recreativo de Huelva
3670,B. Kumordzi,29,69,69,1902,Ghana,KRC Genk
3671,D. Chará,28,69,69,1902,Colombia,Portland Timbers
3672,M. Elneny,21,69,80,1905,Egypt,FC Basel 1893
3673,N. Vikonis,30,69,69,1194,Uruguay,Millonarios FC
3674,R. Hennings,26,69,69,1802,Germany,Karlsruher SC
3675,A. Hughes,34,69,69,1481,Northern Ireland,Brighton & Hove Albion
3676,C. Goodson,32,69,69,1536,United States,San Jose Earthquakes
3677,Y. Salibur,23,69,75,1759,France,En Avant de Guingamp
3678,D. Arslanagic,21,69,75,1502,Belgium,Standard de Liège
3679,S. Cristóforo,20,69,82,1825,Uruguay,Sevilla FC
3680,M. Amsif,25,69,72,1266,Morocco,1. FC Union Berlin
3682,J. Al Hussain,31,69,69,1753,Syria,Al Taawoun
3683,E. Toloza,30,69,69,1715,Colombia,Junior FC
3684,S. Wright-Phillips,32,69,69,1765,England,New York Red Bulls
3685,G. Pizarro,24,69,72,1851,Argentina,Tigres U.A.N.L.
3686,Y. Sanogo,21,69,79,1628,France,Crystal Palace
3687,Hong Chul,23,69,77,1924,Korea Republic,Suwon Samsung Bluewings
3688,N. Borchers,33,69,69,1577,United States,Portland Timbers
3689,Capdevila,36,69,69,1925,Spain,Lierse SK
3690,M. Rojas,22,69,75,1611,New Zealand,FC Thun
3691,C. Gytkjær,24,69,73,1741,Denmark,FK Haugesund
3692,R. Miyaichi,21,69,76,1582,Japan,FC Twente
3693,Pintassilgo,29,69,69,1840,Portugal,FC Arouca
3694,C. Molinaro,30,69,69,1894,Italy,Torino
3695,A. Stoian,23,69,73,1750,Romania,Crotone
3696,Suk Hyun Jun,23,69,75,1668,Korea Republic,Vitória de Setúbal
3697,G. Maluleka,25,69,75,1930,South Africa,Kaizer Chiefs
3698,Dani,32,69,69,1753,Portugal,Vitória de Setúbal
3699,E. Velarde,28,69,69,1934,Mexico,Monterrey
3700,A. Ioniţă,23,69,75,1908,Moldova,Hellas Verona
3701,C. Eagles,28,69,69,1782,England,Charlton Athletic
3702,M. Baca,31,69,69,1733,France,En Avant de Guingamp
3703,F. Dionisi,27,69,69,1628,Italy,Frosinone
3704,U. Boral,32,69,69,1887,Turkey,Beşiktaş JK
3705,F. Píriz,24,69,73,1769,Uruguay,Terek Grozny
3706,L. Desábato,24,69,74,1856,Argentina,Vélez Sarsfield
3707,P. Karlsson,28,69,69,1594,Sweden,AIK
3708,M. Djuricin,21,69,73,1689,Austria,FC Red Bull Salzburg
3709,S. Pérez,21,69,76,1854,Colombia,Atlético Nacional
3710,C. Nasuti,31,69,69,1604,Argentina,Deportivo Cali
3711,M. Acuña,22,69,74,1840,Argentina,Racing Club
3712,B. Ogbeche,29,69,69,1709,Nigeria,SC Cambuur
3713,Pedro Sánchez,27,69,72,1795,Spain,Real Zaragoza
3714,G. Samaras,29,69,69,1770,Greece,Al Hilal
3715,G. Gómez,21,69,78,1447,Paraguay,Club Atlético Lanús
3716,L. Cáceres,29,69,69,1408,Paraguay,Colo-Colo
3717,T. Torun,24,69,72,1689,Turkey,Kasimpaşa SK
3718,L. Arias,29,69,69,1941,Colombia,Independiente Medellín
3719,D. Congré,29,69,69,1627,France,Montpellier HSC
3720,R. Ramírez,31,69,69,1648,Argentina,Quilmes Atlético Club
3721,R. Ramírez,31,69,69,1648,Argentina,Quilmes Atlético Club
3722,F. Hasani,24,69,74,1847,FYR Macedonia,Brøndby IF
3724,S. Hofmann,33,69,69,1871,Germany,SK Rapid Wien
3725,J. Tah,18,69,83,1489,Germany,Fortuna Düsseldorf
3726,J. Ligali,23,69,74,1263,France,Montpellier HSC
3727,T. Tchani,25,69,73,1825,Cameroon,Columbus Crew SC
3729,J. Mapp,29,69,69,1730,United States,Montreal Impact
3730,João Pedro,22,69,76,1914,Brazil,Cagliari
3731,João Real,31,69,69,1542,Portugal,Associação Académica de Coimbra
3732,André Ramalho,22,69,74,1812,Brazil,FC Red Bull Salzburg
3733,J. Duque,27,69,69,1620,Colombia,Atlético Nacional
3734,D. Abdoun,28,69,69,1817,Algeria,Sporting Lokeren
3736,C. Conway,29,69,69,1785,Scotland,Blackburn Rovers
3737,A. De Nigris,30,69,69,1760,Mexico,Guadalajara
3738,P. Carrizo,31,69,69,1226,Chile,Deportivo San Marcos de Arica
3739,P. Robinson,34,69,69,1301,England,Blackburn Rovers
3740,V. Kovalenko,18,69,82,1842,Ukraine,Shakhtar Donetsk
3741,T. Taiwo,29,69,69,2017,Nigeria,Bursaspor
3742,B. Butko,23,69,75,1725,Ukraine,Amkar Perm
3743,Everton Santos,27,69,69,1780,Brazil,Ulsan Hyundai FC
3744,D. de Zeeuw,31,69,69,1844,Netherlands,NAC Breda
3746,M. Bjärsmyr,28,69,69,1556,Sweden,IFK Göteborg
3747,R. Johnson,26,69,69,1632,Benin,Coventry City
3748,J. Orozco,26,69,71,1737,Mexico,Santos Laguna
3749,Claiton,29,69,69,1408,Brazil,Crotone
3750,W. Bruin,24,69,71,1722,United States,Houston Dynamo
3751,Marafona,27,69,71,1271,Portugal,Moreirense FC
3752,S. Tiéné,32,69,69,1904,Ivory Coast,Montpellier HSC
3753,P. Diakhaté,30,69,69,1606,Senegal,Kayseri Erciyesspor
3754,C. Fuentes,21,69,79,1912,Chile,CD O'Higgins
3755,D. Pollet,25,69,70,1624,Belgium,KAA Gent
3756,D. Čop,24,69,74,1721,Croatia,Cagliari
3757,G. Katsikas,24,69,72,1518,Greece,PAOK
3758,T. Guarente,28,69,69,1874,Italy,Empoli
