,Name,Age,Overall,Potential,Special,Nationality,Club
2215,T. Ince,21,72,83,1710,England,Crystal Palace
2216,Kim Do Heon,30,72,72,1920,Korea Republic,Suwon Samsung Bluewings
2217,Élton,26,72,74,1764,Brazil,Al Fateh
2218,M. Coutadeur,27,72,74,1942,France,FC Lorient
2219,Felipe,26,72,75,1608,Brazil,Hannover 96
2220,W. Gargano,28,72,72,2004,Uruguay,Parma
2221,L. Mugni,21,72,80,1864,Argentina,Flamengo
2222,C. Campestrini,29,72,72,1239,Argentina,Arsenal de Sarandí
2223,H. Harbaoui,28,72,72,1790,Tunisia,Sporting Lokeren
2224,Iñigo Pérez,25,72,75,1874,Spain,Athletic Club de Bilbao
2225,J. Locadia,19,72,83,1693,Netherlands,PSV
2226,C. Borges,25,72,76,1962,Costa Rica,AIK
2227,E. Mena,24,72,74,1873,Chile,Santos
2228,D. Vera,28,72,72,1777,Uruguay,Atlético de Rafaela
2229,A. Aréola,20,72,84,1298,France,Racing Club de Lens
2230,E. Izaguirre,27,72,73,1890,Honduras,Celtic
2231,S. Mané,21,72,77,1849,Senegal,FC Red Bull Salzburg
2232,D. Montenegro,34,72,72,1829,Argentina,Independiente
2233,T. Kolodziejczak,21,72,77,1761,France,OGC Nice
2234,D. Klate,28,72,72,1759,South Africa,Orlando Pirates
2235,O. Nyland,22,72,72,1329,Norway,Molde FK
2236,M. Basha,26,72,74,1917,Albania,Torino
2237,J. Morel,29,72,72,1991,France,Olympique de Marseille
2238,G. Mercado,26,72,73,1846,Argentina,River Plate
2239,K. Tshimanga,24,72,73,1960,Belgium,KRC Genk
2240,O. González,28,72,72,1807,Chile,Universidad de Chile
2241,G. Kakuta,22,72,76,1708,France,Lazio
2242,M. Henriksen,20,72,78,1970,Norway,AZ Alkmaar
2243,A. Núñez,24,72,76,1741,Paraguay,Brøndby IF
2244,B. Zuculini,20,72,79,1957,Argentina,Racing Club
2245,Nenê,29,72,72,1745,Brazil,Cagliari
2246,D. Escudero,26,72,77,1864,Argentina,Vitória
2247,F. Borini,22,72,83,1848,Italy,Sunderland
2248,J. van der Heijden,25,72,73,1892,Netherlands,Vitesse
2249,Gabriel,22,72,82,1820,Brazil,Villarreal CF
2250,A. De Nigris,29,72,72,1839,Mexico,Guadalajara
2251,A. Papadopoulos,28,72,76,1793,Greece,Olympiacos CFP
2252,E. Barreto,28,72,72,2010,Paraguay,Palermo
2253,V. Mannone,25,72,78,1346,Italy,Sunderland
2254,D. Ndinga,25,72,78,1813,Congo,Olympiacos CFP
2255,Damià,31,72,72,1890,Spain,CA Osasuna
2256,M. Ryan,21,72,79,1448,Australia,Club Brugge KV
2257,M. Ryan,21,72,79,1448,Australia,Club Brugge KV
2258,Gilberto,24,72,78,1814,Brazil,Toronto FC
2259,A. Palombo,31,72,72,1969,Italy,Sampdoria
2260,Yoel,24,72,77,1392,Spain,RC Celta
2261,J. Cuadrado,28,72,72,1281,Colombia,Once Caldas
2262,W. Overtoom,26,72,73,1922,Cameroon,AZ Alkmaar
2263,Lanzarote,29,72,72,1812,Spain,RCD Espanyol
2264,G. Serey Die,28,72,72,1977,Ivory Coast,FC Basel 1893
2265,A. Westwood,23,72,78,1838,England,Aston Villa
2266,S. Sosa,26,72,74,1342,Uruguay,Vélez Sarsfield
2267,A. Hoffmann,20,72,79,1627,Germany,Hannover 96
2268,B. Davies,20,72,79,1873,Wales,Swansea City
2269,Samir,18,72,86,1519,Brazil,Flamengo
2270,W. Hennessey,26,72,75,1254,Wales,Crystal Palace
2271,F. Berrier,29,72,72,1821,France,KV Oostende
2272,Rafael Moura,30,72,72,1703,Brazil,Internacional
2274,B. Megyeri,23,72,78,1311,Hungary,Olympiacos CFP
2275,A. Samaris,24,72,80,1951,Greece,Olympiacos CFP
2276,Jesús Rueda,26,72,73,1772,Spain,Real Valladolid CF
2277,J. Shackell,29,72,72,1608,England,Burnley
2278,E. Insúa,22,72,75,1822,Argentina,Boca Juniors
2279,C. Bryson,26,72,72,1977,Scotland,Derby County
2280,Ricardo Jesús,28,72,72,1702,Brazil,Querétaro
2281,Leandro Donizete,31,72,72,2004,Brazil,Atlético Mineiro
2282,G. Angella,24,72,74,1580,Italy,Watford
2283,Osvaldo,26,72,78,1792,Brazil,São Paulo
2284,J. Ananidze,20,72,80,1878,Georgia,FC Rostov
2285,S. Larsson,28,72,72,2052,Sweden,Sunderland
2286,O. Ighalo,24,72,76,1764,Nigeria,Granada CF
2287,S. Zuber,21,72,82,1918,Switzerland,PFC CSKA Moscow
2288,J. Pied,24,72,77,1986,France,OGC Nice
2289,G. Torje,23,72,78,1899,Romania,RCD Espanyol
2290,B. Laquait,36,72,72,1288,France,Évian Thonon Gaillard FC
2291,K. Babacar,20,72,82,1772,Senegal,Modena
2292,Gabriel,23,72,80,1839,Brazil,Flamengo
2293,Marcelo Boeck,28,72,74,1307,Brazil,Sporting CP
2294,C. Valdez,29,72,72,1924,Mexico,Monarcas Morelia
2295,M. Caruzzo,28,72,72,1691,Argentina,Universidad de Chile
2296,C. Wickham,20,72,83,1766,England,Sunderland
2297,S. Vrsaljko,21,72,80,1931,Croatia,Genoa
2298,G. Gillet,29,72,72,2040,Belgium,RSC Anderlecht
2299,F. Campbell,25,72,73,1815,England,Cardiff City
2300,M. Streller,32,72,72,1772,Switzerland,FC Basel 1893
2302,J. Ward,27,72,72,1929,Northern Ireland,Derby County
2303,A. Traoré,25,72,78,2024,Burkina Faso,FC Lorient
2304,M. Gilks,31,72,72,1289,Scotland,Blackpool
2305,Nsue,23,72,77,1958,Equatorial Guinea,RCD Mallorca
2306,Moisés Moura,33,72,72,1593,Brazil,Portuguesa de Desportos
2307,B. Dja Djédjé,22,72,77,1925,Ivory Coast,Olympique de Marseille
2308,J. Dátolo,29,72,72,1858,Argentina,Atlético Mineiro
2309,R. Schaken,31,72,72,1724,Netherlands,Feyenoord
2310,T. Buffel,32,72,72,1914,Belgium,KRC Genk
2311,F. Camus,28,72,72,1926,Tunisia,KRC Genk
2312,H. Ayala,26,72,77,1774,Mexico,Tigres U.A.N.L.
2313,S. Kolašinac,20,72,80,1807,Bosnia Herzegovina,FC Schalke 04
2314,D. Brivio,25,72,76,1885,Italy,Atalanta
2315,Torrejón,27,72,73,1619,Spain,1. FC Kaiserslautern
2316,D. Halfar,25,72,75,1822,Germany,1. FC Köln
2317,David Simão,23,72,78,1966,Portugal,FC Arouca
2318,David Simão,23,72,78,1966,Portugal,FC Arouca
2319,J. Velázquez,22,72,75,1762,Argentina,Independiente
2320,Aderlan Santos,24,72,79,1662,Brazil,SC Braga
2321,Keko,21,72,76,1780,Spain,Catania
2322,R. Jenssen,25,72,76,1978,Norway,1. FC Kaiserslautern
2323,Guilherme,24,72,78,1774,Brazil,Atlético Mineiro
2324,L. Wilkshire,31,72,72,1996,Australia,Dinamo Moscow
2325,J. Mercier,33,72,72,2009,Argentina,San Lorenzo de Almagro
2326,E. Hallfreðsson,29,72,72,2009,Iceland,Hellas Verona
2327,S. Štilić,25,72,73,1702,Bosnia Herzegovina,Wisła Kraków
2328,M. Ostrzolek,23,72,75,1853,Germany,FC Augsburg
2329,T. Meunier,21,72,78,1969,Belgium,Club Brugge KV
2330,A. Yilmaz,25,72,77,1702,Turkey,Galatasaray SK
2331,A. Rodríguez,29,72,72,1621,Peru,Rio Ave FC
2332,C. McManaman,22,72,78,1653,England,Wigan Athletic
2333,Robinho,25,72,76,1845,Brazil,Coritiba
2334,E. Armenteros,27,72,76,1807,Argentina,CA Osasuna
2335,D. Galloppa,28,72,76,1890,Italy,Parma
2336,J. García,26,72,78,1268,Argentina,Club Atlético Tigre
2337,M. Angeleri,30,72,72,1801,Argentina,Málaga CF
2338,A. Kantari,28,72,75,1559,Morocco,Racing Club de Lens
2339,E. Pieters,24,72,75,1795,Netherlands,Stoke City
2340,Vitinho,19,72,81,1748,Brazil,PFC CSKA Moscow
2341,Léo,25,72,76,1752,Brazil,Cruzeiro
2343,R. van Wolfswinkel,24,72,77,1806,Netherlands,Norwich City
2344,E. Al Hosani,28,72,72,1753,Oman,Al Nassr
2345,Mainz,30,72,72,1472,Spain,Granada CF
2346,S. Diallo,22,72,75,1873,Guinea,FC Lorient
2347,S. Barker,30,72,72,1685,England,Derby County
2348,Barreto,27,72,72,1814,Brazil,Torino
2349,M. Biancucchi,28,72,72,1793,Argentina,Bahia
2350,S. Myeni,25,72,76,1758,South Africa,Orlando Pirates
2351,Alan,23,72,79,1810,Brazil,FC Red Bull Salzburg
2352,M. Mahlangu,24,72,74,1953,South Africa,IFK Göteborg
2353,Índio,38,72,72,1561,Brazil,Internacional
2354,W. Brama,26,72,74,1889,Netherlands,FC Twente
2355,S. Scuffet,17,72,88,1309,Italy,Udinese
2356,D. Vaughan,30,72,72,1931,Wales,Nottingham Forest
2357,D. Cheryshev,22,72,79,1879,Russia,Sevilla FC
2358,P. Hosiner,24,72,76,1734,Austria,FK Austria Wien
2359,M. Boselli,28,72,72,1856,Argentina,Club León
2360,V. Ignatiev,26,72,75,1829,Russia,Kuban Krasnodar
2361,J. Hofmann,20,72,78,1654,Germany,Borussia Dortmund
2362,I. Bubnjić,20,72,78,1471,Croatia,Udinese
2363,K. Théophile-Catherine,23,72,75,1775,France,Cardiff City
2364,S. Masiello,31,72,72,1867,Italy,Torino
2365,Oriol Romeu,21,72,80,1714,Spain,Valencia CF
2366,A. Pearce,24,72,76,1485,Republic of Ireland,Reading
2367,L. Unnerstall,22,72,76,1248,Germany,FC Aarau
2368,P. Jiráček,27,72,76,2022,Czech Republic,Hamburger SV
2369,Neto Berola,25,72,78,1800,Brazil,Atlético Mineiro
2370,A. Ujah,22,72,77,1750,Nigeria,1. FC Köln
2371,Apoño,29,72,72,1962,Spain,UD Las Palmas
2372,R. Brady,21,72,80,1867,Republic of Ireland,Hull City
2373,L. Ulloa,26,72,72,1739,Argentina,Brighton & Hove Albion
2374,C. Cole,29,72,72,1698,England,West Ham United
2375,M. Diskerud,22,72,78,1923,United States,Rosenborg BK
2376,M. Lanig,28,72,72,1924,Germany,Eintracht Frankfurt
2377,M. Gobbi,32,72,72,1867,Italy,Parma
2378,P. Rubio,24,72,77,1763,Chile,Universidad de Chile
2379,P. Rubio,24,72,77,1763,Chile,Universidad de Chile
2380,P. Aguilar,26,72,74,1776,Paraguay,Club América
2381,P. Oniangué,24,72,73,1929,Congo,Stade de Reims
2382,C. Leitgeb,28,72,74,1914,Austria,FC Red Bull Salzburg
2383,L. Castellazzi,37,72,72,1307,Italy,Inter
2384,Hugo,30,72,72,1910,Brazil,Vitória
2385,S. Mölders,28,72,72,1740,Germany,FC Augsburg
2386,N. Viergever,23,72,75,1835,Netherlands,AZ Alkmaar
2387,L. Rinaudo,30,72,72,1522,Italy,Livorno
2388,A. Gazzi,30,72,72,1906,Italy,Torino
2389,M. Canini,28,72,77,1646,Italy,Chievo Verona
2390,A. Pulido,22,72,74,1790,Mexico,Tigres U.A.N.L.
2391,S. Medojevic,22,72,76,1842,Serbia,VfL Wolfsburg
2392,S. De Maio,26,72,77,1524,France,Genoa
2393,S. Brown,28,72,72,2026,Scotland,Celtic
2394,N. Taylor,24,72,78,1848,Wales,Swansea City
2395,D. Contento,23,72,76,1838,Germany,FC Bayern München
2396,T. Sørensen,37,72,72,1305,Denmark,Stoke City
2397,Vagner,27,72,76,1330,Brazil,Estoril Praia
2398,J. Collison,24,72,77,1925,Wales,Wigan Athletic
2399,Y. Ngbakoto,21,72,78,1709,France,FC Metz
2400,J. Willems,19,72,81,1969,Netherlands,PSV
2401,D. Torbinskiy,29,72,72,1969,Russia,Rubin Kazan
2402,A. Eschenko,29,72,72,1853,Russia,FC Anzhi Makhachkala
2403,N. Boilesen,21,72,78,1850,Denmark,Ajax
2404,Zeca,24,72,76,1906,Portugal,Panathinaikos FC
2405,D. Gosling,23,72,77,1974,England,Newcastle United
2406,N. Gudelj,21,72,77,1948,Serbia,AZ Alkmaar
2407,S. Sangweni,31,72,72,1688,South Africa,Orlando Pirates
2409,A. Bunjaku,29,72,72,1750,Switzerland,1. FC Kaiserslautern
2410,S. Kariri,32,72,72,1949,Saudi Arabia,Al Hilal
2411,V. Pajot,22,72,78,1863,France,Stade Rennais FC
2412,G. Bocaly,25,72,72,1908,France,Montpellier HSC
2413,J. Jenas,30,72,72,2061,England,Queens Park Rangers
2414,J. Morávek,23,72,76,1911,Czech Republic,FC Augsburg
2415,M. Dabo,26,72,75,1858,France,Olympique Lyonnais
2416,Nauzet Alemán,28,72,72,1960,Spain,UD Las Palmas
2417,Paulinho,25,72,77,1806,Brazil,Flamengo
2418,M. Antenucci,28,72,72,1852,Italy,Ternana
2419,I. Blanco,30,72,72,1868,Argentina,Club Atlético Lanús
2420,F. Ferreyra,22,72,78,1621,Argentina,Shakhtar Donetsk
2421,M. Ranégie,29,72,72,1574,Sweden,Watford
2422,M. Donati,32,72,72,1871,Italy,Hellas Verona
2423,M. Klich,23,72,75,1850,Poland,PEC Zwolle
2424,A. Ignjovski,22,72,75,1902,Serbia,SV Werder Bremen
2425,S. Denswil,20,72,79,1820,Netherlands,Ajax
2426,P. Guiñazú,34,72,72,1917,Argentina,Vasco da Gama
2427,André Leão,28,72,75,1858,Portugal,FC Paços de Ferreira
2428,B. Zamora,32,72,72,1832,England,Queens Park Rangers
2429,P. Bardsley,28,72,72,1818,Scotland,Sunderland
2430,C. Noone,25,72,75,1757,England,Cardiff City
2431,P. Da Silva,33,72,72,1787,Paraguay,Deportivo Toluca
2432,Y. Sagbo,25,72,76,1786,Ivory Coast,Hull City
2433,S. Grichting,34,72,72,1550,Switzerland,Grasshopper Club Zürich
2434,José Ángel,23,72,78,1877,Spain,Real Sociedad
2435,William,30,72,72,1690,Brazil,Ponte Preta
2436,M. Fellah,24,72,77,1884,Norway,Esbjerg fB
2437,O. Shatov,22,72,80,1792,Russia,Zenit St. Petersburg
2438,J. Puncheon,27,72,74,1865,England,Crystal Palace
2439,J. van den Bergh,26,72,73,1893,Germany,Hertha BSC
2440,J. van den Bergh,26,72,73,1893,Germany,Hertha BSC
2442,Borja,32,72,72,1804,Spain,Getafe CF
2443,M. Fabián,23,72,75,1912,Mexico,Cruz Azul
2444,M. Arroyo,26,72,75,1924,Ecuador,Atlante
2446,Pelegrín,34,72,72,1632,Spain,Elche CF
2447,A. Ngcongca,25,72,73,1900,South Africa,KRC Genk
2448,A. Bedoya,26,72,75,1872,United States,FC Nantes
2449,M. Muñoz,33,72,72,1338,Mexico,Club América
2450,D. Christofi,24,72,74,1879,Cyprus,FC Sion
2451,O. Kuzmin,32,72,72,1931,Russia,Rubin Kazan
2452,Juan Dominguez,23,72,79,1785,Spain,Deportivo de La Coruña
2453,Adriano,26,72,75,1849,Brazil,Grêmio
2454,David Barral,30,72,72,1851,Spain,Levante UD
2455,A. Abdi,26,72,73,1895,Switzerland,Watford
2456,G. Fierro,30,72,72,2079,Chile,Colo-Colo
2457,G. Dalsasso,36,72,72,1256,Chile,CD Everton de Viña del Mar
2458,G. Holt,32,72,72,1862,England,Aston Villa
2459,R. Bianchi,30,72,72,1712,Italy,Bologna
2460,M. Shojaei,29,72,72,1691,Iran,UD Las Palmas
2461,R. Krhin,23,72,75,1879,Slovenia,Bologna
2462,D. Maroh,26,72,75,1591,Slovenia,1. FC Köln
2464,C. Wondolowski,30,72,72,1784,United States,San Jose Earthquakes
2465,M. Frantz,26,72,74,1959,Germany,1. FC Nürnberg
2466,C. Mbemba,18,72,83,1760,DR Congo,RSC Anderlecht
2467,M. Duhamel,28,72,72,1725,France,Stade Malherbe Caen
2468,Artur,29,72,72,1915,Portugal,Clube Sport Marítimo
2469,Hugo Vieira,24,72,77,1817,Portugal,Gil Vicente FC
2470,A. Ateef,30,72,72,1926,Saudi Arabia,Al Shabab
2471,S. Parshivlyuk,24,72,76,1892,Russia,Spartak Moscow
2472,L. Antonini,30,72,72,1982,Italy,Genoa
2473,Rúben Ferreira,23,72,79,1855,Portugal,Clube Sport Marítimo
2474,D. Diakité,28,72,72,1772,Mali,Sporting Club de Bastia
2475,E. Cortés,28,72,72,1770,Colombia,Pachuca
2476,Ukra,25,72,76,1804,Portugal,Rio Ave FC
2477,A. Hloušek,24,72,76,1963,Czech Republic,1. FC Nürnberg
2478,E. Pérez,24,72,74,1909,Mexico,Club Atlas
2479,J. Rojas,24,72,77,1801,Ecuador,Cruz Azul
2480,J. Holebas,29,72,72,2063,Greece,Olympiacos CFP
2481,Nacho,33,72,72,1906,Spain,Real Betis
2482,S. Schipplock,24,72,75,1727,Germany,TSG 1899 Hoffenheim
2483,T. Gebre Selassie,26,72,75,1892,Czech Republic,SV Werder Bremen
2484,S. Holden,27,72,74,2018,United States,Bolton Wanderers
2485,F. Cartabia,20,72,83,1859,Argentina,Valencia CF
2486,Simao Mate,24,72,76,1845,Mozambique,Levante UD
2487,Fontàs,23,72,80,1735,Spain,RC Celta
2488,I. Radovanovic,24,72,77,1913,Serbia,Chievo Verona
2489,S. Lakić,29,72,72,1774,Croatia,1. FC Kaiserslautern
2490,Éverton,24,72,76,1851,Brazil,Flamengo
2491,Marc Bertrán,31,72,72,1782,Spain,CA Osasuna
2492,G. Migliaccio,32,72,72,1945,Italy,Atalanta
2493,D. Verón,33,72,72,1791,Paraguay,U.N.A.M.
2494,D. Kumbela,29,72,72,1809,DR Congo,Eintracht Braunschweig
2495,J. Cristaldo,24,72,74,1715,Argentina,Bologna
2496,D. Randolph,26,72,75,1285,Republic of Ireland,Birmingham City
2497,H. Otalvaro,27,72,72,1869,Colombia,Atlético Nacional
2498,M. Díaz,22,72,76,1770,Argentina,FC Dallas
2499,Cicinho,24,72,76,1921,Brazil,Santos
2500,L. Melano,20,72,78,1858,Argentina,Club Atlético Lanús
2501,L. Melano,20,72,78,1858,Argentina,Club Atlético Lanús
2502,T. Pekhart,24,72,76,1724,Czech Republic,1. FC Nürnberg
2503,D. Praet,19,72,83,1785,Belgium,RSC Anderlecht
2504,S. Sané,22,72,77,1734,Senegal,Hannover 96
2505,D. Rozehnal,32,72,72,1609,Czech Republic,LOSC Lille
2506,B. Rabello,19,72,76,1781,Chile,Deportivo de La Coruña
2507,C. Giménez,32,72,72,1934,Mexico,Cruz Azul
2508,J. Wiland,32,72,73,1239,Sweden,FC København
2509,J. Castillo,35,72,72,1338,Uruguay,Deportivo Pasto
2510,Wellington,22,72,79,2018,Brazil,Internacional
2511,Y. Bolasie,24,72,77,1769,DR Congo,Crystal Palace
2512,J. Fuenzalida,28,72,72,1967,Chile,Colo-Colo
2513,O. Trejo,25,72,80,1981,Argentina,Toulouse Football Club
2515,K. Naughton,24,72,77,1829,England,Tottenham Hotspur
2516,André Almeida,22,72,78,1870,Portugal,SL Benfica
2517,Rodri,23,72,75,1778,Spain,UD Almería
2518,João Paulo,28,72,72,1960,Brazil,Atlético Paranaense
2519,Juanfran,24,72,77,1946,Spain,Real Betis
2521,A. Matthews,21,72,83,1934,Wales,Celtic
2522,G. Király,37,72,72,1285,Hungary,TSV 1860 München
2523,Flávio Ferreira,21,72,81,1855,Portugal,Málaga CF
2524,K. Trippier,22,72,78,1961,England,Burnley
2525,B. Sharp,27,72,72,1817,England,Doncaster Rovers
2526,H. Balitsch,32,72,72,1859,Germany,1. FC Nürnberg
2527,R. Carroll,35,72,72,1212,Northern Ireland,Olympiacos CFP
2528,P. Pérez,28,72,72,1896,Argentina,Once Caldas
2529,M. Roman,28,72,72,1889,Romania,Toulouse Football Club
2530,J. Barroso,28,72,72,1849,Argentina,Colo-Colo
2532,C. Izquierdoz,24,72,74,1561,Argentina,Club Atlético Lanús
2533,L. Galeano,21,72,81,1698,Argentina,Rayo Vallecano
2534,Fábio,22,72,77,1960,Brazil,Cardiff City
2535,Paulo Machado,27,72,75,1963,Portugal,Olympiacos CFP
2536,Titi,25,72,76,1563,Brazil,Bahia
2537,Kike Sola,27,72,72,1802,Spain,Athletic Club de Bilbao
2538,E. Cirigliano,21,72,82,1877,Argentina,Hellas Verona
2539,Sidnei,24,72,79,1684,Brazil,RCD Espanyol
2540,V. Ayala,25,72,74,2003,Paraguay,Club Atlético Lanús
2541,Sebá,21,72,77,1782,Brazil,Estoril Praia
2542,T. Hemed,26,72,76,1704,Israel,RCD Mallorca
2543,A. Le Fondre,26,72,73,1755,England,Reading
2544,David,31,72,72,1951,Brazil,Goiás
2545,Felipe,25,72,75,1736,Brazil,VfL Wolfsburg
2546,Fidel,23,72,75,1719,Spain,Elche CF
2547,Ali Ghazal,21,72,79,1662,Egypt,CD Nacional
2548,A. Federici,28,72,72,1348,Australia,Reading
2549,J. Polák,32,72,72,1931,Czech Republic,VfL Wolfsburg
2550,M. Compper,28,72,74,1611,Germany,Fiorentina
2551,A. Traoré,23,72,75,1852,Senegal,Queens Park Rangers
2552,G. Cuéllar,20,72,80,1900,Colombia,Junior FC
2553,L. Pisculichi,29,72,72,1880,Argentina,Argentinos Juniors
2554,A. Kačaniklić,21,72,81,1750,Sweden,Fulham
2556,G. González,25,72,76,1732,Costa Rica,Columbus Crew SC
2557,C. Lazãr,32,72,72,2005,Romania,PAOK
2558,Zé Castro,30,72,72,1719,Portugal,Rayo Vallecano
2559,D. Chiumiento,28,72,72,1740,Switzerland,FC Zürich
2560,I. Semshov,35,72,72,1955,Russia,Krylya Sovetov Samara
2561,Camilo,24,72,73,1882,Brazil,Querétaro
2562,Camilo,24,72,73,1882,Brazil,Querétaro
2563,S. Sinclair,24,72,76,1842,England,West Bromwich Albion
2564,Cleber,23,72,77,1608,Brazil,Corinthians
2565,Zapater,28,72,73,1993,Spain,Lokomotiv Moscow
2566,F. Modesto,34,72,72,1752,France,Sporting Club de Bastia
2567,E. Sno,26,72,73,1895,Netherlands,RKC Waalwijk
2568,T. Doumbia,23,72,75,1945,Mali,Valenciennes FC
2569,Felipe,28,71,71,1640,Brazil,Parma
2570,Z. Stieber,24,71,75,1794,Hungary,SpVgg Greuther Fürth
2571,K. Erasmus,22,71,79,1747,South Africa,Orlando Pirates
2572,S. Diarra,29,71,71,1811,Mali,AC Ajaccio
2573,M. Sougou,28,71,71,1810,Senegal,Évian Thonon Gaillard FC
2574,J. Hochscheidt,25,71,73,1900,Germany,Eintracht Braunschweig
2575,L. Cufré,35,71,71,1706,Argentina,Club Atlas
2576,P. Niemeyer,29,71,71,1796,Germany,Hertha BSC
2577,M. Grün,26,71,74,1327,Germany,VfL Wolfsburg
2578,J. Lotiès,28,71,71,1757,France,CA Osasuna
2579,De Lucas,34,71,71,1782,Spain,Hércules CF
2580,H. Lansbury,22,71,83,1924,England,Nottingham Forest
2581,T. Giresse,32,71,71,1769,France,En Avant de Guingamp
2582,J. Mutch,21,71,77,2010,England,Cardiff City
2583,M. Phillips,22,71,76,1712,Scotland,Queens Park Rangers
2584,M. Wilson,25,71,74,1891,Republic of Ireland,Stoke City
2585,N. Karampelas,28,71,71,1749,Greece,Levante UD
2586,S. Morison,29,71,71,1697,Wales,Millwall
2587,A. Emaná,31,71,71,1962,Cameroon,Cruz Azul
2588,F. Tavano,34,71,71,1843,Italy,Empoli
2589,Íñigo López,30,71,71,1556,Spain,RC Celta
2590,J. Thomas,30,71,71,1732,England,Crystal Palace
2591,A. Lonergan,29,71,71,1290,England,Bolton Wanderers
2592,C. Álvarez,27,71,72,1285,Argentina,San Lorenzo de Almagro
2593,J. Cavalli,31,71,71,1806,France,AC Ajaccio
2594,Da Costa,29,71,72,1246,Brazil,Sampdoria
2595,Ricardo Horta,18,71,80,1727,Portugal,Vitória de Setúbal
2596,D. Graham,27,71,71,1748,England,Middlesbrough
2597,Caiuby,24,71,74,1836,Brazil,FC Ingolstadt 04
2598,A. Hutton,28,71,71,1835,Scotland,Bolton Wanderers
2599,Bernat,19,71,81,1966,Spain,Valencia CF
2600,Edmílson,30,71,71,1745,Brazil,Vasco da Gama
2601,J. Blondel,29,71,71,2048,Belgium,Club Brugge KV
2602,Serginho,26,71,76,1919,Brazil,Criciúma
2603,Marquinhos Gabriel,22,71,75,1767,Brazil,Palmeiras
2604,B. Kim,23,71,75,1857,Korea Republic,Cardiff City
2605,B. McKay,24,71,78,1758,Northern Ireland,Inverness Caledonian Thistle
2606,D. Sakho,23,71,77,1718,Senegal,FC Metz
2607,L. Páez,26,71,72,1735,Colombia,Atlético Nacional
2608,D. Ings,20,71,81,1745,England,Burnley
2609,Nacho Fernández,23,71,74,1654,Spain,Real Madrid
2610,Vítor,30,71,71,1940,Brazil,Goiás
2611,Paulo Lopes,35,71,71,1363,Portugal,SL Benfica
2613,N. Maynard,26,71,72,1800,England,Wigan Athletic
2615,V. Granat,26,71,76,1799,Russia,Dinamo Moscow
2616,C. Löwe,24,71,75,1970,Germany,1. FC Kaiserslautern
2617,J. Furch,23,71,74,1566,Argentina,Arsenal de Sarandí
2618,R. Pasveer,29,71,71,1297,Netherlands,Heracles Almelo
2619,F. Silva,27,71,74,1865,Chile,CA Osasuna
2620,A. Stokes,24,71,74,1836,Republic of Ireland,Celtic
2621,K. Leerdam,23,71,75,1948,Netherlands,Vitesse
2622,Ros,23,71,77,1897,Spain,Real Sociedad
2623,Ros,23,71,77,1897,Spain,Real Sociedad
2624,A. Ba,22,71,75,1572,Senegal,FC Porto
2625,M. Matos,30,71,71,1650,Argentina,San Lorenzo de Almagro
2626,Casto,31,71,71,1317,Spain,Real Murcia Club de Fútbol
2628,S. von Bergen,30,71,71,1637,Switzerland,BSC Young Boys
2629,Marcelo,23,71,77,1541,Brazil,Rio Ave FC
2630,V. Salatić,27,71,73,1878,Switzerland,Grasshopper Club Zürich
2631,Emerson Conceição,27,71,74,1840,Brazil,Atlético Mineiro
2632,J. Molina,25,71,74,1894,Mexico,Club América
2633,D. Opare,22,71,75,1912,Ghana,Standard de Liège
2634,Ceará,33,71,71,1971,Brazil,Cruzeiro
2635,C. Brüls,24,71,72,1786,Belgium,OGC Nice
2636,G. Gil Romero,20,71,81,1859,Argentina,Estudiantes de La Plata
2637,S. Mielitz,23,71,75,1287,Germany,SV Werder Bremen
2638,J. Gómez,23,71,75,1709,Argentina,Arsenal de Sarandí
2639,D. Hoesen,22,71,76,1778,Netherlands,PAOK
2640,R. Stam,29,71,71,1976,Netherlands,Standard de Liège
2641,M. Caneo,29,71,71,1794,Argentina,Deportivo Cali
2642,Dodô,21,71,76,1919,Brazil,Roma
2643,Carlinhos,26,71,75,2013,Brazil,Fluminense
2644,F. Bartels,26,71,74,1817,Germany,FC St. Pauli
2645,Saúl,18,71,82,1681,Spain,Rayo Vallecano
2646,R. Mater,32,71,71,1811,France,Valenciennes FC
2647,J. Larrivey,28,71,71,1773,Argentina,Rayo Vallecano
2648,G. Svensson,26,71,72,1787,Sweden,IFK Göteborg
2649,D. Riascos,27,71,71,1850,Colombia,Monarcas Morelia
2650,M. Tacalfred,32,71,71,1735,France,Stade de Reims
2651,J. John,24,71,73,1722,Netherlands,FC Nordsjælland
2652,P. Glykos,26,71,74,1264,Greece,PAOK
2654,Ivan Cavaleiro,19,71,82,1809,Portugal,SL Benfica
2655,Anderson Talisca,19,71,77,1863,Brazil,Bahia
2656,J. Berget,22,71,79,1855,Norway,Cardiff City
2657,Etxeita,25,71,77,1537,Spain,Athletic Club de Bilbao
2658,V. Obinna,26,71,77,1913,Nigeria,Chievo Verona
2659,Pedro Tiba,24,71,76,1939,Portugal,Vitória de Setúbal
2660,D. Maietta,30,71,71,1451,Italy,Hellas Verona
2661,P. Senderos,28,71,72,1479,Switzerland,Valencia CF
