,Name,Age,Overall,Potential,Special,Nationality,Club
3022,I. Castro,31,70,70,1919,Mexico,Cruz Azul
3023,D. Murphy,35,70,70,1950,England,Blackburn Rovers
3024,Cisma,30,70,70,1889,Spain,Atlético Madrid
3025,F. Tavano,33,70,70,1806,Italy,Empoli
3026,M. Sampirisi,19,70,80,1709,Italy,Chievo Verona
3027,Cícero,26,70,76,1765,Guinea Bissau,FC Paços de Ferreira
3028,O. Deschacht,31,70,70,1686,Belgium,RSC Anderlecht
3029,F. Parra,27,70,70,1600,Argentina,Atalanta
3030,N. Eardley,23,70,75,1951,Wales,Blackpool
3031,T. Masilela,27,70,72,1871,South Africa,Kaizer Chiefs
3032,L. Ridgewell,27,70,70,1730,England,West Bromwich Albion
3033,Rubén Suárez,33,70,70,1832,Spain,UD Almería
3034,Da Costa,28,70,72,1060,Brazil,Sampdoria
3035,B. Kayal,24,70,77,1965,Israel,Celtic
3036,G. Karagounis,35,70,70,1884,Greece,Fulham
3037,Luciano,36,70,70,1878,Brazil,Chievo Verona
3038,Edinho,29,70,70,1729,Brazil,Fluminense
3039,J. Goossens,23,70,73,1841,Netherlands,Feyenoord
3040,Luis García,31,70,70,1830,Spain,Tigres U.A.N.L.
3041,A. Bellinghausen,29,70,70,1979,Germany,Fortuna Düsseldorf
3042,W. Verhoek,25,70,71,1807,Netherlands,Feyenoord
3043,U. Ceylan,26,70,74,1147,Turkey,Galatasaray SK
3044,M. Maccarone,32,70,70,1747,Italy,Empoli
3045,J. Chester,23,70,77,1680,England,Hull City
3046,A. Lambertz,27,70,71,1995,Germany,Fortuna Düsseldorf
3047,C. Polito,33,70,70,1217,Italy,Atalanta
3048,A. Vellios,20,70,76,1644,Greece,Everton
3049,O. Onyewu,30,70,70,1413,United States,Málaga CF
3050,O. Onyewu,30,70,70,1413,United States,Málaga CF
3051,V. Nogueira,24,70,75,1857,France,FC Sochaux-Montbéliard
3052,T. Berni,29,70,71,985,Italy,Sampdoria
3053,L. Siligardi,24,70,75,1784,Italy,Livorno
3054,Nildo Petrolina,26,70,77,2003,Brazil,SC Beira Mar
3055,G. McCartney,31,70,70,1719,Northern Ireland,West Ham United
3056,V. Granat,25,70,76,1786,Russia,Dinamo Moscow
3057,C. Löwe,23,70,74,1965,Germany,1. FC Kaiserslautern
3058,T. Hoogland,27,70,72,1894,Germany,VfB Stuttgart
3059,L. Trotter,23,70,75,1917,England,Millwall
3060,Carlão,26,70,73,1734,Brazil,FC Sochaux-Montbéliard
3061,S. Ricketts,30,70,70,1782,Wales,Bolton Wanderers
3062,Targino,26,70,73,1792,Portugal,SC Olhanense
3063,O. Occéan,30,70,70,1757,Canada,Eintracht Frankfurt
3064,Casto,30,70,71,1165,Spain,Real Betis
3065,S. Armenteros,22,70,74,1729,Sweden,RSC Anderlecht
3066,T. Chery,24,70,73,1793,Netherlands,ADO Den Haag
3067,O. Fink,30,70,70,1947,Germany,Fortuna Düsseldorf
3068,F. Macheda,20,70,74,1673,Italy,VfB Stuttgart
3069,Tiago Valente,27,70,72,1497,Portugal,FC Paços de Ferreira
3070,O. Ewolo,33,70,70,1832,Congo,Stade Lavallois Mayenne FC
3071,C. Brüls,23,70,72,1768,Belgium,KAA Gent
3072,R. Mendes,22,70,76,1676,Cape Verde,LOSC Lille
3073,J. Faty,28,70,70,1704,Senegal,Sporting Club de Bastia
3074,J. Rossini,23,70,80,1640,Switzerland,Sampdoria
3075,J. Koch,21,70,75,1866,Germany,MSV Duisburg
3076,R. Zabavník,31,70,70,1828,Slovakia,1. FSV Mainz 05
3077,S. Davydov,26,70,70,1587,Russia,Dinamo Moscow
3078,J. Fojut,24,70,70,1495,Poland,Tromsø IL
3079,Pablo Sarabia,20,70,83,1710,Spain,Getafe CF
3080,M. Beckmann,28,70,70,1743,Denmark,IF Elfsborg
3081,L. Vitale,24,70,72,1965,Italy,Ternana
3082,Lucas,24,70,72,1979,Brazil,Botafogo
3083,Léo Itaperuna,23,70,74,1595,Brazil,FC Sion
3084,J. Brayford,24,70,75,1829,England,Derby County
3085,Lee,24,70,77,1028,Brazil,Atlético Mineiro
3086,Marcelinho,28,70,70,1756,Brazil,Fluminense
3087,E. Herrera,25,70,75,1557,Argentina,Montpellier HSC
3088,Hugo,35,70,70,1574,Portugal,SC Beira Mar
3089,E. Jendrišek,25,70,74,1866,Slovakia,SC Freiburg
3090,P. Kieszek,28,70,74,1145,Poland,Vitória de Setúbal
3091,Peña,28,70,70,1757,Spain,Real Valladolid CF
3092,T. Cigerci,20,70,79,1890,Turkey,Borussia Mönchengladbach
3093,Cobeño,30,70,71,1148,Spain,Rayo Vallecano
3094,F. Frei,23,70,78,1969,Switzerland,FC Basel 1893
3095,K. LuaLua,21,70,73,1769,DR Congo,Brighton & Hove Albion
3096,J. Ayité,26,70,70,1654,Togo,Stade Brestois 29
3097,Y. Malli,20,70,76,1803,Germany,1. FSV Mainz 05
3098,Cris,35,70,70,1664,Brazil,Vasco da Gama
3100,S. Freis,27,70,70,1799,Germany,SC Freiburg
3101,Calatayud,32,70,70,1177,Spain,RCD Mallorca
3102,C. Bermúdez,25,70,74,1759,Mexico,Club América
3103,L. Neill,34,70,70,1692,Australia,Sydney FC
3104,D. Cowie,29,70,70,1875,Scotland,Cardiff City
3105,G. Demel,31,70,70,1781,Ivory Coast,West Ham United
3106,V. Di Cesare,29,70,70,1457,Italy,Torino
3107,V. Bojinov,26,70,74,1783,Bulgaria,Vicenza
3108,A. Doran,21,70,76,1764,Republic of Ireland,Inverness Caledonian Thistle
3109,S. Maz,27,70,70,1736,Uruguay,Club León
3110,B. Nicoliţă,27,70,74,1911,Romania,AS Saint-Étienne
3111,B. Nicoliţă,27,70,74,1911,Romania,AS Saint-Étienne
3112,M. Depay,18,70,80,1779,Netherlands,PSV
3113,Riera,30,70,70,1969,Spain,Galatasaray SK
3114,M. Kanunnikov,20,70,81,1735,Russia,Amkar Perm
3115,Manuel José,31,70,70,1901,Portugal,FC Paços de Ferreira
3116,C. Goodson,30,70,70,1533,United States,San Jose Earthquakes
3117,M. Bravo,25,70,71,1802,Argentina,U.N.A.M.
3118,F. Wiedwald,22,70,80,1073,Germany,MSV Duisburg
3119,J. Gorius,27,70,72,1935,France,KRC Genk
3120,K. Koulibaly,21,70,77,1464,France,KRC Genk
3121,L. Ocampos,17,70,82,1853,Argentina,AS Monaco
3122,G. Munari,29,70,70,1846,Italy,Sampdoria
3123,J. Rodriguez,22,70,75,1820,England,Southampton
3124,E. Balyaykin,24,70,74,1943,Russia,Krylya Sovetov Samara
3125,Lee Seung Gi,24,70,77,1876,Korea Republic,Jeonbuk Hyundai Motors
3126,S. Gakpé,25,70,73,1784,Togo,FC Nantes
3127,Dani Mallo,33,70,70,1167,Spain,Girona FC
3128,Ricardo Pereira,18,70,81,1705,Portugal,Vitória Guimarães
3129,A. Centurión,19,70,76,1829,Argentina,Racing Club
3130,M. Rojas,20,70,79,1588,New Zealand,Melbourne Victory
3131,N. Cherubin,26,70,72,1418,Italy,Bologna
3132,Wallyson,23,70,76,1755,Brazil,Bahia
3133,R. Boakye,19,70,80,1683,Ghana,Sassuolo
3134,Márcio Rozário,28,70,71,1561,Brazil,Clube Sport Marítimo
3135,O. Blondel,32,70,70,1032,France,Toulouse Football Club
3136,Pulido,21,70,81,1533,Spain,Atlético Madrid
3137,A. Ring,21,70,75,1926,Finland,Borussia Mönchengladbach
3138,O. Martínez,26,70,74,1952,Paraguay,Club América
3139,H. Suk,21,70,77,1682,Korea Republic,Clube Sport Marítimo
3140,Luís Carlos,25,70,75,1759,Brazil,Gil Vicente FC
3141,F. Affolter,21,70,74,1706,Switzerland,BSC Young Boys
3142,F. Dionisi,25,70,71,1785,Italy,Livorno
3143,H. Harbaoui,27,70,70,1758,Tunisia,Sporting Lokeren
3144,F. Píriz,22,70,81,1762,Uruguay,Terek Grozny
3145,P. Karlsson,26,70,73,1593,Sweden,AIK
3146,J. Locadia,18,70,84,1624,Netherlands,PSV
3147,E. Abbruscato,31,70,70,1686,Italy,Pescara
3148,A. Cuvillier,26,70,72,1752,France,Stade Malherbe Caen
3149,B. Waterman,28,70,71,1202,Netherlands,PSV
3150,J. Sand,31,70,70,1703,Argentina,Racing Club
3151,C. Eigler,28,70,70,1738,Germany,FC Ingolstadt 04
3152,D. Congré,27,70,77,1603,France,Montpellier HSC
3153,T. Kolodziejczak,20,70,77,1728,France,OGC Nice
3154,Emerson,29,70,70,1601,Brazil,Atlético Mineiro
3155,Bressan,19,70,77,1584,Brazil,Grêmio
3156,Ibou,25,70,73,1838,Gambia,Oud-Heverlee Leuven
3157,V. Fiorillo,22,70,73,1057,Italy,Livorno
3158,Moisés,24,70,76,1887,Brazil,Portuguesa de Desportos
3159,Arizmendi,28,70,70,1792,Spain,RCD Mallorca
3160,R. Márquez,33,70,70,1849,Mexico,Club León
3161,B. Safari,27,70,71,1840,Sweden,RSC Anderlecht
3162,Fernandes,34,70,70,1753,Brazil,Figueirense
3163,L. Cadamuro,24,70,73,1727,Algeria,Real Sociedad
3164,Michel Macedo,22,70,74,1743,Brazil,Atlético Mineiro
3165,J. Olivera,30,70,70,1619,Uruguay,Clube Náutico Capibaribe
3166,S. Vergassola,36,70,70,1910,Italy,Siena
3167,J. Mariño,31,70,70,1826,Peru,Querétaro
3168,Rafael Vaz,23,70,73,1794,Brazil,Vasco da Gama
3169,E. Dier,18,70,83,1818,England,Sporting CP
3170,V. Viola,20,70,81,1692,Argentina,Sporting CP
3171,G. Ndy Assembe,26,70,74,1002,Cameroon,AS Nancy Lorraine
3172,G. Ndy Assembe,26,70,74,1002,Cameroon,AS Nancy Lorraine
3174,Fernando Sales,34,70,70,1664,Spain,AD Alcorcón
3176,A. Westwood,22,70,76,1780,England,Aston Villa
3177,M. Barthelmé,23,70,77,1878,France,FC Lorient
3178,Y. Al Salem,27,70,70,1714,Saudi Arabia,Ettifaq FC
3179,D. Ji,21,70,78,1837,Korea Republic,FC Augsburg
3180,Vivian,30,70,70,1529,Brazil,En Avant de Guingamp
3181,N. López,18,70,82,1726,Uruguay,Roma
3182,O. Storflor,32,70,70,1738,Norway,Strømsgodset IF
3183,I. Jiménez,22,70,72,1909,Mexico,Tigres U.A.N.L.
3184,R. Poyet,31,70,70,1829,France,Stade Malherbe Caen
3185,P. Klandt,28,70,74,1164,Germany,FSV Frankfurt
3186,A. Gerndt,25,70,76,1819,Sweden,BSC Young Boys
3187,G. Bong,24,70,76,1771,Cameroon,Valenciennes FC
3188,N. Hult,22,70,77,1766,Sweden,IF Elfsborg
3189,M. de Leeuw,25,70,72,1839,Netherlands,FC Groningen
3190,C. Bryson,25,70,75,1945,Scotland,Derby County
3191,G. Angella,23,70,74,1506,Italy,Udinese
3192,O. Ebagua,26,70,73,1782,Nigeria,Varese
3193,Casquero,36,70,70,1815,Spain,Real Sporting de Gijón
3194,E. Bogdani,35,70,70,1586,Albania,Siena
3195,Bruno Peres,22,70,76,1893,Brazil,Santos
3196,Miguel Vítor,23,70,77,1622,Portugal,SL Benfica
3197,A. Aldrete,24,70,74,1952,Mexico,Club América
3198,L. Acosta,24,70,73,1725,Argentina,Boca Juniors
3199,D. Djurić,27,70,70,1858,Sweden,Valenciennes FC
3200,I. Estrada,28,70,70,1942,Mexico,Santos Laguna
3201,F. Ogude,24,70,74,1992,Nigeria,Vålerenga Fotball
3202,M. Barbosa,27,70,72,1257,Argentina,UD Las Palmas
3203,F. Zuculini,21,70,76,1906,Argentina,Real Zaragoza
3204,A. Patosi,19,70,82,1693,South Africa,Sporting Lokeren
3205,E. Botteghin,24,70,71,1539,Brazil,NAC Breda
3206,Lincoln,33,70,70,1733,Brazil,Coritiba
3207,Charles,27,70,74,1900,Brazil,Palmeiras
3208,Luís Leal,25,70,76,1710,São Tomé & Príncipe,Estoril Praia
3209,G. Obertan,23,70,77,1735,France,Newcastle United
3210,R. Majewski,25,70,76,1797,Poland,Nottingham Forest
3211,I. Vorsah,24,70,79,1679,Ghana,FC Red Bull Salzburg
3212,J. Cortés,22,70,72,1876,Mexico,U.N.A.M.
3213,Kim Jin Kyu,27,70,70,1751,Korea Republic,FC Seoul
3214,D. Konstantopoulos,33,70,70,1045,Greece,AEK Athens
3215,A. Moreno,32,70,70,1732,Argentina,Club Tijuana
3216,Rui Duarte,34,70,70,1790,Portugal,SC Olhanense
3217,R. Würtz,28,70,70,1904,Denmark,Aalborg BK
3218,Cristian Gómez,22,70,78,1781,Spain,RCD Espanyol
3219,Nino,32,70,70,1790,Spain,CA Osasuna
3220,Felipe,34,70,70,1749,Brazil,Atlético Clube Goianiense
3221,M. Marić,28,70,70,1715,Switzerland,Sporting Lokeren
3222,F. Marange,26,70,72,1769,France,FC Girondins de Bordeaux
3223,J. Langeneke,35,70,70,1613,Germany,Fortuna Düsseldorf
3224,Z. Knight,32,70,70,1513,England,Bolton Wanderers
3225,M. Caraglio,23,70,76,1648,Argentina,Pescara
3226,I. Pillud,26,70,74,1863,Argentina,Racing Club
3227,B. Dja Djédjé,21,70,77,1890,Ivory Coast,Évian Thonon Gaillard FC
3228,Verza,25,70,71,1841,Spain,UD Almería
3229,Héverton,26,70,75,1752,Brazil,Portuguesa de Desportos
3230,Neco,26,70,74,1764,Brazil,Alaniya Vladikavkaz
3231,G. De Luca,21,70,80,1759,Italy,Atalanta
3232,André Gomes,18,70,82,1831,Portugal,SL Benfica
3233,André Gomes,18,70,82,1831,Portugal,SL Benfica
3234,E. Terranova,25,70,75,1642,Italy,Sassuolo
3235,S. Ottesen,28,70,72,1505,Iceland,FC København
3236,K. Hyland,23,70,74,1887,Trinidad & Tobago,KRC Genk
3237,E. Mouloungui,28,70,70,1730,Gabon,Śląsk Wrocław
3238,Marcos Pizzelli,27,70,74,1751,Armenia,Kuban Krasnodar
3239,Patrick Vieira,20,70,74,1813,Brazil,Palmeiras
3240,E. Duplan,29,70,70,1703,France,FC Utrecht
3241,E. N'Douassel,24,70,72,1705,Chad,Terek Grozny
3242,S. Longo,20,70,84,1616,Italy,RCD Espanyol
3243,C. Pérez,26,70,70,1561,Argentina,Boca Juniors
3244,Keirrison,23,70,77,1754,Brazil,Coritiba
3245,Miguel Rosa,23,70,80,1866,Portugal,SL Benfica
3246,T. Horn,19,70,79,1151,Germany,1. FC Köln
3247,S. Tréllez,22,70,73,1757,Colombia,San Luis
3248,P. Owomoyela,32,70,70,1870,Germany,Borussia Dortmund
3249,Marc Crosas,24,70,73,1862,Spain,Santos Laguna
3250,Keko,20,70,75,1714,Spain,Catania
3251,P. Camara,20,70,78,1828,Senegal,Valenciennes FC
3252,F. Schär,20,70,80,1811,Switzerland,FC Basel 1893
3253,M. Goicoechea,24,70,76,1190,Uruguay,Roma
3254,B. Jovial,28,70,70,1813,France,Dijon FCO
3255,L. Montes,26,70,73,1881,Mexico,Club León
3256,V. Demidov,25,70,76,1722,Norway,RC Celta
3257,D. Dogan,32,70,70,1675,Germany,Eintracht Braunschweig
3258,E. Hallfreðsson,28,70,70,1974,Iceland,Hellas Verona
3259,Anderson Conceição,22,70,75,1496,Brazil,RCD Mallorca
3260,E. Bajrami,24,70,73,1772,Sweden,AS Monaco
3262,C. Mongongu,23,70,75,1693,DR Congo,Évian Thonon Gaillard FC
3263,V. Bessat,26,70,71,1790,France,FC Nantes
3264,G. Georgiadis,24,70,74,1829,Greece,PAOK
3265,Robinho,24,70,78,1811,Brazil,Coritiba
3266,D. Schahin,22,70,74,1715,Germany,Fortuna Düsseldorf
3267,A. Baptiste,26,70,72,1675,England,Blackpool
3268,Rodolfo,29,70,70,1800,Brazil,Vasco da Gama
3269,R. Schilder,26,70,72,1989,Netherlands,FC Twente
3270,Luisinho,27,70,73,1849,Portugal,SL Benfica
3271,H. Sakai,22,70,77,1838,Japan,Hannover 96
3272,Kaká,31,70,70,1522,Brazil,Deportivo de La Coruña
3273,G. Boyd,26,70,74,1666,Scotland,Hull City
3274,F. Kringe,29,70,70,1940,Germany,FC St. Pauli
3275,K. Kombarov,25,70,74,1987,Russia,Spartak Moscow
3276,C. Jenkinson,20,70,75,1727,England,Arsenal
3277,Oliver Torres,17,70,85,1663,Spain,Atlético Madrid
3278,P. Ledesma,28,70,70,1911,Argentina,Boca Juniors
3279,P. Cros,21,70,78,1009,France,FC Sochaux-Montbéliard
3280,Caíque,25,70,72,1789,Brazil,Ulsan Hyundai FC
3281,Dani Pacheco,21,70,78,1802,Spain,SD Huesca
3282,Anderson Aquino,25,70,75,1854,Brazil,Coritiba
3283,M. Contini,32,70,70,1539,Italy,Atalanta
3284,M. Sperduti,26,70,74,1588,Argentina,Palermo
3285,K. Guédé,27,70,70,1847,Slovakia,SC Freiburg
3286,M. Žaliukas,28,70,70,1565,Lithuania,Heart of Midlothian
3287,Kanu,24,70,73,1898,Brazil,Terek Grozny
3288,J. Corona,19,70,80,1748,Mexico,Monterrey
3289,K. Davies,35,70,70,1829,England,Bolton Wanderers
3290,R. Vaz Tê,25,70,75,1878,Portugal,West Ham United
3291,S. Ebanks-Blake,26,70,72,1668,England,Wolverhampton Wanderers
3292,Campaña,19,70,81,1748,Spain,Sevilla FC
3293,J. Beckford,28,70,70,1660,Jamaica,Huddersfield Town
3294,J. Beckford,28,70,70,1660,Jamaica,Huddersfield Town
3295,D. Cheryshev,21,70,79,1727,Russia,Real Madrid Castilla
3296,Juan Pablo,33,70,70,1206,Spain,Real Sporting de Gijón
3297,J. ten Rouwelaar,31,70,71,1096,Netherlands,NAC Breda
3298,Leandro,27,70,76,1966,Brazil,Kuban Krasnodar
3299,Jaume Costa,24,70,71,1896,Spain,Villarreal CF
3300,S. Polter,21,70,75,1585,Germany,1. FC Nürnberg
3301,J. Gomez,27,70,72,1863,Argentina,Hellas Verona
3302,A. Duncan,19,70,79,1834,Ghana,Livorno
3303,Bruno Saltor,31,70,70,1747,Spain,Brighton & Hove Albion
3304,B. Angbwa,30,70,70,1811,Cameroon,Krylya Sovetov Samara
3305,J. Bothroyd,30,70,70,1770,England,Queens Park Rangers
3306,L. Martin,25,70,71,1888,England,Ipswich Town
3307,B. Özbek,25,70,73,1948,Turkey,1. FC Union Berlin
3308,D. Gabionetta,26,70,72,1784,Brazil,Crotone
3309,A. Luthe,25,70,74,1093,Germany,VfL Bochum 1848
3310,P. Jansson,21,70,78,1601,Sweden,Malmö FF
3311,D. De Fauw,30,70,70,1878,Belgium,SV Zulte-Waregem
3312,E. Makeev,22,70,78,1894,Russia,Spartak Moscow
3313,S. Reid,31,70,70,1987,Republic of Ireland,West Bromwich Albion
3314,P. Løvenkrands,32,70,70,1801,Denmark,Birmingham City
3315,G. John,25,70,72,1623,United States,FC Dallas
3316,B. Jorgacevic,30,70,70,1216,Serbia,Club Brugge KV
3317,Josimar,25,70,74,1828,Brazil,Internacional
3318,M. Cañete,22,70,77,1688,Argentina,Portuguesa de Desportos
3319,C. Terlizzi,32,70,70,1605,Italy,Siena
3320,M. Chalmé,31,70,70,1885,France,AC Ajaccio
3321,G. Cabral,26,70,74,1554,Argentina,RC Celta
3322,D. Tsoraev,29,70,70,1935,Russia,Kuban Krasnodar
3323,M. Cejas,26,70,75,1812,Argentina,Santos Laguna
3324,L. Tejada,30,70,70,1627,Panama,Deportivo Toluca
3325,C. Marrugo,26,70,73,1882,Colombia,Pachuca
3326,O. Nikolov,38,70,70,1044,FYR Macedonia,Philadelphia Union
3327,Lucas Silva,27,70,70,1814,Brazil,Deportivo Toluca
3328,Sastre,26,70,73,1868,Spain,Real Valladolid CF
3329,L. Shaw,16,70,85,1763,England,Southampton
3330,Juanlu,32,70,70,1827,Spain,Levante UD
3331,D. Kresic,28,70,71,1140,Croatia,Lokomotiv Moscow
3332,B. Köhler,31,70,70,1876,Germany,1. FC Kaiserslautern
3333,Arana,27,70,74,1830,Spain,RC Recreativo de Huelva
3334,Geraldo,20,70,80,1830,Angola,Coritiba
3335,B. Shea,22,70,81,1900,United States,Stoke City
3336,L. Kobiashvili,34,70,70,1904,Georgia,Hertha BSC
3337,D. Templeton,23,70,74,1856,Scotland,Rangers FC
3338,F. Thauvin,19,70,81,1685,France,Sporting Club de Bastia
3339,A. Borysiuk,20,70,76,1857,Poland,1. FC Kaiserslautern
3340,A. Eschenko,28,70,70,1807,Russia,FC Anzhi Makhachkala
3341,S. Privat,22,70,75,1675,France,FC Sochaux-Montbéliard
3342,R. Loé,23,70,73,1552,Cameroon,CA Osasuna
3343,M. Kilgallon,28,70,70,1620,England,Sunderland
3344,Zeca,23,70,76,1841,Portugal,Panathinaikos FC
3345,B. Bjarnason,24,70,75,1866,Iceland,Pescara
3346,Ha Dae Sung,27,70,71,1948,Korea Republic,FC Seoul
3347,D. Dunn,32,70,70,1818,England,Blackburn Rovers
3348,I. Armaş,24,70,73,1480,Moldova,Kuban Krasnodar
3349,Bruno,28,70,71,1162,Brazil,Palmeiras
3350,Juli,30,70,70,1768,Spain,AD Alcorcón
3351,M. Noor,34,70,70,1737,Saudi Arabia,Al Nassr
3352,K. Kamara,27,70,70,1770,Sierra Leone,Sporting Kansas City
3353,W. Morgan,28,70,70,1449,England,Leicester City
3354,C. Davies,27,70,70,1564,England,Birmingham City
3355,C. Davies,27,70,70,1564,England,Birmingham City
3357,Douglas,29,70,71,1158,Brazil,Vitória Guimarães
3358,Dimas,29,70,70,1833,Spain,RC Recreativo de Huelva
3359,O. Al Muwallad,28,70,70,1738,Saudi Arabia,Al Ittihad
3360,D. Succi,30,70,70,1746,Italy,Cesena
3361,J. Hooiveld,29,70,70,1643,Netherlands,Southampton
3362,Aythami,26,70,72,1624,Spain,Deportivo de La Coruña
3363,C. Jeunechamp,36,70,70,1807,France,Montpellier HSC
3364,Pablo Ibáñez,30,70,70,1579,Spain,Birmingham City
3365,Nauzet Alemán,27,70,73,1959,Spain,UD Las Palmas
3366,M. Antenucci,27,70,70,1816,Italy,Spezia
3367,M. Davidson,24,70,75,1874,Scotland,St. Johnstone FC
3368,Rafinha,19,70,77,1794,Brazil,FC Barcelona B
3369,C. Gunter,22,70,75,1817,Wales,Reading
3370,Everton,29,70,70,1776,Brazil,Heracles Almelo
3371,Adrián González,24,70,74,1785,Spain,Rayo Vallecano
3372,M. Rodriguez,26,70,76,1887,Argentina,Sampdoria
3373,Kléber,32,70,70,2020,Brazil,Internacional
3374,Mantecón,32,70,70,1842,Spain,Elche CF
3375,C. Eichner,29,70,70,1872,Germany,1. FC Köln
3376,K. Lafferty,24,70,74,1738,Northern Ireland,FC Sion
3377,R. Bürki,21,70,81,1277,Switzerland,Grasshopper Club Zürich
3378,C. Noone,24,70,75,1714,England,Cardiff City
3379,D. Ginczek,21,70,77,1641,Germany,FC St. Pauli
3380,F. Vilar,35,70,70,1424,Argentina,Monarcas Morelia
3381,Jandro,33,70,70,1843,Spain,Girona FC
3382,S. Narubin,30,70,71,1069,Russia,Amkar Perm
3383,K. McNaughton,29,70,70,1807,Scotland,Cardiff City
3384,O. Hiljemark,20,70,80,1920,Sweden,PSV
3385,O. Shatov,21,70,80,1792,Russia,FC Anzhi Makhachkala
3386,Egídio,26,70,73,1959,Brazil,Cruzeiro
3387,A. Amisulashvili,29,70,70,1677,Georgia,Krylya Sovetov Samara
3388,K. Henry,29,70,70,1816,England,Wolverhampton Wanderers
3389,J. McArthur,24,70,74,1930,Scotland,Wigan Athletic
3390,Carlos Eduardo,22,70,77,1830,Brazil,Estoril Praia
3391,C. Kanté,32,70,70,1596,Mali,FC Sochaux-Montbéliard
3392,C. Sánchez,27,70,75,1971,Uruguay,River Plate
3393,D. Traoré,32,70,70,1704,Mali,Seattle Sounders FC
3394,S. Mila,29,70,70,1763,Poland,Śląsk Wrocław
3395,J. Magallón,30,70,70,1775,Mexico,Club León
3396,N. Bille Nielsen,24,70,73,1844,Denmark,Rosenborg BK
3397,Generelo,29,70,70,1807,Spain,Elche CF
3398,Bruno Teles,26,70,72,1900,Brazil,Krylya Sovetov Samara
3399,Marcelo Sarvas,30,70,70,1959,Brazil,LA Galaxy
3400,J. Toivio,24,70,75,1774,Finland,Molde FK
3401,T. Ben Haim,30,70,70,1617,Israel,Queens Park Rangers
3402,D. Corvia,27,70,70,1713,Italy,Brescia
3403,E. Dueñas,29,70,71,1628,Mexico,Deportivo Toluca
3404,S. Ward,26,70,71,1888,Republic of Ireland,Wolverhampton Wanderers
3405,Borja García,21,70,77,1768,Spain,Real Madrid Castilla
3406,F. Erpen,29,70,71,1769,Argentina,Club Atlas
3407,Nano,30,70,70,1839,Spain,CA Osasuna
3408,Hernane,26,70,73,1656,Brazil,Flamengo
3409,D. Boyata,21,70,75,1518,Belgium,Manchester City
3410,S. Bryzgalov,19,70,82,1689,Russia,Spartak Moscow
3411,H. Balta,29,70,70,1921,Turkey,Galatasaray SK
3412,L. Miglionico,32,70,70,1662,Uruguay,Racing Club
3413,R. Krhin,22,70,75,1844,Slovenia,Bologna
3414,N. Bailey,28,70,70,1947,England,Middlesbrough
3415,L. Bonnart,32,70,70,1768,France,LOSC Lille
3416,L. Bonnart,32,70,70,1768,France,LOSC Lille
3417,G. Ngoyi,24,70,74,1702,DR Congo,ESTAC Troyes
3418,Souza,30,70,70,1703,Brazil,Bahia
3419,A. Chihi,24,70,75,1741,Morocco,1. FC Köln
3420,Adryan,17,70,83,1808,Brazil,Flamengo
3422,F. Arce,32,70,70,1947,Mexico,Club Tijuana
3423,Tarantini,28,70,72,1881,Portugal,Rio Ave FC
3424,Manu Trigueros,20,70,75,1783,Spain,Villarreal CF
3425,Ferron,26,70,73,1426,Brazil,Ponte Preta
3427,S. Parshivlyuk,23,70,76,1855,Russia,Spartak Moscow
3428,K. Overmeire,26,70,71,1842,Belgium,Sporting Lokeren
3429,E. Zukanović,25,70,72,1775,Bosnia Herzegovina,KAA Gent
3430,K. Matmour,27,70,70,1764,Algeria,Eintracht Frankfurt
3431,E. Lugo,27,70,74,1784,Mexico,Santos Laguna
3432,C. Morales,32,70,70,1960,Mexico,Monarcas Morelia
3433,J. Torres,24,70,72,1920,United States,Tigres U.A.N.L.
3434,A. Cornelius,19,70,78,1555,Denmark,FC København
3435,N. McGinn,24,70,74,1767,Northern Ireland,Aberdeen
3436,S. Eriksson,23,70,78,1806,Sweden,Cagliari
3437,Z. Ondrášek,23,70,74,1689,Czech Republic,Tromsø IL
3438,André Santos,23,70,74,1926,Portugal,Deportivo de La Coruña
3439,Tamudo,34,70,70,1672,Spain,Rayo Vallecano
3440,O. Bravo,32,70,70,1874,Mexico,Club Atlas
3441,L. Rey,32,70,70,1726,Colombia,Jaguares de Chiapas
3442,Juan Carlos,24,70,75,1184,Spain,Villarreal CF
3443,J. Kébé,28,70,70,1729,Mali,Reading
3444,Y. Buyens,24,70,74,1917,Belgium,Standard de Liège
3445,J. Sablé,31,70,70,1968,France,Sporting Club de Bastia
3446,J. Palomino,23,70,73,1775,Colombia,Al Ahli
3447,P. Konchesky,31,70,70,1885,England,Leicester City
3448,L. Douniama,26,70,70,1693,Congo,En Avant de Guingamp
3449,S. Schipplock,23,70,75,1686,Germany,TSG 1899 Hoffenheim
3450,S. Pawłowski,25,70,75,1840,Poland,Zagłębie Lubin
3451,S. Derry,34,70,70,1693,England,Queens Park Rangers
3452,Claudemir,27,70,72,2048,Brazil,CD Nacional
3453,Jonathan Pereira,25,70,73,1711,Spain,Villarreal CF
3454,Cláudio,34,70,70,1556,Brazil,Gil Vicente FC
3455,Simao Mate,23,70,77,1845,Mozambique,Levante UD
3456,Felipe Menezes,24,70,75,1790,Brazil,Sport Club do Recife
3457,Seol Ki Hyeon,33,70,70,1826,Korea Republic,Incheon United FC
3458,Renan Ribeiro,22,70,80,1053,Brazil,São Paulo
3459,F. Sinama-Pongolle,27,70,70,1723,France,FC Rostov
